index,Score,Score Rank,Percentile,Percentile Rank
IRE2,2.4508,3,98.89,1
BUB1,3.0801,1,98.55,2
MLK3,1.6012,6,97.19,3
IRE1,1.2945,13,96.37,4
HASPIN,0.7586,24,95.98,5
MLK1,1.0987,16,95.42,6
MYO3A,-0.5433,62,95.4,7
PKCI,1.4982,8,95.35,8
PKCB,1.5943,7,95.21,9
PKR,0.4843,35,95.17,10
PKCD,1.8188,5,95.04,11
IRAK4,1.0853,17,95.02,12
STK33,0.3246,38,94.25,13
MST4,1.363,10,93.94,14
PKCE,1.2184,15,93.72,15
PINK1,1.2814,14,93.66,16
MYO3B,-0.744,65,93.45,17
EEF2K,-0.1771,50,93.42,18
CDK2,2.8215,2,93.27,19
CHAK1,0.633,30,92.75,20
PKCH,0.8759,21,92.5,21
NUAK1,1.0565,18,92.21,22
AMPKA1,1.3968,9,91.52,23
PKCT,0.6677,29,91.26,24
PKCG,0.7376,27,91.22,25
NUAK2,1.3462,12,90.88,26
PKCZ,0.8656,22,90.83,27
CAMK1G,0.9157,20,90.77,28
MLK4,-0.0061,41,90.73,29
PKN2,0.9272,19,90.71,30
PKCA,0.6952,28,89.95,31
PHKG2,-0.0704,44,89.83,32
HGK,-0.7795,66,89.43,33
QIK,0.2878,40,88.26,34
MINK,-1.1633,94,88.2,35
WNK1,0.7563,25,88.11,36
CHAK2,0.3217,39,88.08,37
MST3,-0.2631,53,87.62,38
AMPKA2,0.7937,23,87.2,39
CDK3,1.8979,4,87.17,40
NEK8,-0.9032,73,86.74,41
SSTK,-0.0576,43,86.29,42
TSSK2,0.5446,33,86.29,42
HRI,-0.5031,59,86.08,44
TAO2,-1.0724,85,85.35,45
MST1,-0.9832,76,85.26,46
CLK3,1.362,11,85.08,47
LRRK2,-1.2665,99,84.87,48
CAMK1A,-0.1909,51,84.8,49
SLK,-1.2127,98,84.61,50
TNIK,-1.1523,93,84.34,51
MLK2,-0.0247,42,84.1,52
YSK1,-1.734,124,83.9,53
NIK,0.4926,34,83.44,54
PKN1,-0.8601,68,83.29,55
WNK3,-0.1676,49,81.89,56
ULK2,-0.4206,58,81.69,57
MELK,-0.1356,46,81.35,58
TAO1,-2.2748,168,81.21,59
ULK1,-1.2055,95,80.21,60
SIK,-0.6852,64,80.16,61
