index,Score,Score Rank,Percentile,Percentile Rank
RAF1,2.0424,9,99.0,1
CK1A2,2.2632,7,98.9,2
AURC,4.2999,1,97.88,3
AURA,3.8482,2,97.59,4
AURB,3.4624,3,96.89,5
PAK1,2.6527,6,96.13,6
LOK,0.4959,55,95.77,7
CK1G3,1.688,16,95.72,8
PAK4,1.8333,14,95.38,9
CK1A,1.2593,25,95.36,10
PKACB,2.957,4,95.19,11
PAK5,1.9043,11,95.16,12
CK1G1,1.1592,28,95.1,13
PRKX,2.6702,5,94.4,14
PAK3,1.8501,13,94.27,15
PAK6,1.7202,15,94.24,16
TBK1,1.182,27,94.23,17
MST4,1.3849,21,94.05,18
PAK2,1.6637,17,93.93,19
HPK1,0.0355,82,93.91,20
PKACA,2.2196,8,93.83,21
KHS2,0.0583,81,93.55,22
KHS1,-0.0397,84,93.11,23
IKKE,0.8432,36,92.82,24
PKACG,1.8799,12,92.73,25
MRCKB,1.2023,26,91.95,26
ATR,0.6367,49,91.79,27
ROCK1,0.2809,70,91.27,28
PKG2,1.2675,24,91.21,29
MNK1,0.9565,31,91.2,30
CK1E,0.7756,39,90.82,31
MRCKA,0.884,34,90.74,32
SLK,-0.5166,115,90.73,33
TNIK,-0.4617,109,90.66,34
MST3,0.0687,80,90.58,35
DNAPK,0.8805,35,90.35,36
CAMLCK,1.4539,20,90.3,37
RSK3,1.4858,19,90.2,38
MYLK4,1.1544,29,89.92,39
ROCK2,0.3141,68,89.75,40
AKT2,1.5282,18,89.75,40
AKT3,0.8283,37,89.6,42
PRPK,0.3624,66,89.12,43
PKG1,-0.161,91,89.09,44
PDHK1,0.1899,74,88.83,45
HGK,-0.8487,139,88.78,46
WNK2,0.765,41,88.72,47
PRKD2,1.2948,22,88.28,48
MSK1,1.1128,30,88.05,49
PKCD,0.6693,47,88.01,50
CK1G2,0.368,65,87.93,51
AKT1,0.7177,45,87.85,52
NEK2,0.2975,69,87.72,53
MNK2,0.7232,44,87.32,54
MINK,-1.2708,165,87.29,55
SKMLCK,0.3991,61,87.18,56
NEK11,-0.9563,146,87.17,57
GCK,-0.8161,138,87.08,58
CHAK1,-0.0513,85,86.62,59
NEK4,-0.9099,141,86.32,60
DMPK1,-0.6262,125,86.3,61
NIK,0.6784,46,86.23,62
P70S6KB,0.8915,33,85.93,63
RSK4,0.7329,43,85.91,64
PRKD3,0.743,42,85.9,65
CHAK2,0.1261,76,85.89,66
SMG1,-0.3606,99,85.74,67
MSK2,0.3987,62,85.64,68
NDR1,0.4127,60,85.37,69
PKCE,-0.3762,102,85.17,70
PDHK4,0.1059,78,85.05,71
SGK1,0.5536,52,84.94,72
SGK3,0.5369,53,84.93,73
PKCZ,0.1135,77,84.83,74
PHKG2,-0.9545,145,84.6,75
PKCG,-0.1839,92,84.52,76
CAMK1B,0.9539,32,84.13,77
AMPKA2,0.3545,67,83.88,78
PKCA,-0.0876,87,83.83,79
CLK2,1.9551,10,83.77,80
MYO3B,-2.1234,230,83.71,81
PRKD1,0.8084,38,83.61,82
PKCI,-0.5895,121,83.52,83
YSK4,-0.677,130,83.37,84
MYO3A,-2.4641,250,83.12,85
DAPK1,-0.3488,97,83.11,86
MST1,-1.1642,157,83.08,87
SSTK,-0.4857,112,83.01,88
CDC7,0.1991,71,83.0,89
PKCH,-0.4977,113,82.88,90
PKCT,-0.5936,122,82.86,91
PHKG1,-0.5323,116,82.84,92
TSSK2,0.1787,75,82.81,93
DAPK2,0.5832,51,82.81,93
RSK2,0.5906,50,82.8,95
P90RSK,0.4557,57,82.78,96
DAPK3,-0.6606,128,82.6,97
CLK4,1.2791,23,82.59,98
TGFBR2,-0.4212,107,82.34,99
AMPKA1,0.1952,73,82.33,100
TSSK4,0.4226,59,82.22,101
