index,Score,Score Rank,Percentile,Percentile Rank
IRE2,2.4513,2,98.89,1
MLK3,1.7251,8,97.5,2
IRE1,1.4523,13,96.9,3
HASPIN,1.0974,19,96.77,4
BUB1,1.8184,6,96.18,5
MYO3A,-0.3484,57,96.06,6
MLK1,1.2344,17,95.98,7
PKCD,2.0471,5,95.98,7
MST4,1.8108,7,95.86,9
PKCI,1.6272,11,95.8,10
PKCB,1.6162,12,95.31,11
NUAK2,2.1102,4,94.97,12
CDK2,3.1467,1,94.9,13
IRAK4,1.0416,22,94.78,14
PKN2,1.6947,9,94.68,15
PKR,0.3827,36,94.48,16
PKCE,1.2431,15,93.81,17
STK33,0.2333,39,93.75,18
PKCH,1.1053,18,93.62,19
SSTK,1.2417,16,93.48,20
PKCG,1.0745,21,92.89,21
MYO3B,-0.8521,71,92.88,22
EEF2K,-0.3255,56,92.59,23
CHAK1,0.5672,30,92.27,24
PKCT,0.8532,25,92.17,25
PINK1,1.085,20,92.16,26
TSSK2,1.2558,14,91.75,27
NUAK1,0.913,24,91.49,28
PHKG2,0.1928,41,91.21,29
MLK4,0.0552,47,91.15,30
MST3,0.0596,46,90.51,31
HGK,-0.6672,60,90.39,32
PKCA,0.7219,26,90.12,33
WNK1,0.9544,23,89.88,34
MINK,-0.9917,79,89.69,35
PKCZ,0.6708,28,89.4,36
CDK3,2.154,3,88.77,37
CHAK2,0.2837,37,87.68,38
PKN1,-0.1833,50,87.44,39
CLK3,1.6327,10,87.42,40
MLK2,0.1971,40,87.36,41
CAMK1G,0.2541,38,87.33,42
MST1,-0.8048,68,87.18,43
TAO2,-0.9671,77,86.75,44
HRI,-0.4642,58,86.62,45
TNIK,-0.9844,78,86.09,46
QIK,-0.0029,48,85.95,47
NEK8,-0.9985,81,85.63,48
SLK,-1.1612,88,85.16,49
ULK2,-0.2121,51,84.94,50
AMPKA1,0.4595,33,84.75,51
TSSK4,0.6352,29,84.2,52
LRRK2,-1.3777,100,83.37,53
YSK1,-1.8181,129,82.9,54
TSSK1,0.103,44,82.09,55
WNK3,-0.2956,54,80.26,56
TAO1,-2.3756,164,79.98,57
AMPKA2,-0.1752,49,78.95,58
MNK1,-0.7206,63,78.71,59
KHS2,-1.7358,122,78.62,60
CAMK1A,-1.2259,93,78.6,61
CHK2,-1.1868,91,78.28,62
LOK,-1.5675,111,78.25,63
MAP3K15,-1.7666,124,77.75,64
PHKG1,-1.044,82,77.46,65
NIK,0.1351,42,76.34,66
ULK1,-1.4562,107,76.34,66
CDKL1,0.467,32,75.98,68
MARK3,-1.4473,106,75.72,69
MELK,-0.7208,64,75.28,70
SIK,-1.2385,94,75.13,71
KHS1,-1.9457,135,74.91,72
TAO3,-1.048,83,74.54,73
MST2,-2.2619,156,74.03,74
VRK1,-2.6415,183,73.87,75
COT,0.3833,35,73.49,76
MYLK4,-1.2924,98,73.41,77
NEK2,-0.7436,66,73.39,78
PRKD3,-0.8209,69,72.85,79
NEK9,-0.7018,62,72.77,80
MNK2,-0.7231,65,72.53,81
MEKK6,-3.0564,212,72.07,82
NEK4,-1.9036,133,72.01,83
MARK4,-0.9156,76,71.78,84
SNRK,-2.2932,161,71.44,85
CDK5,0.7015,27,71.4,86
YSK4,-1.4239,104,71.37,87
HPK1,-2.2477,154,70.61,88
SMMLCK,-1.6089,112,70.41,89
MARK1,-1.8814,131,70.32,90
ERK7,-0.895,74,68.94,91
RIPK3,-1.4019,102,68.38,92
MEKK2,-1.6531,115,68.15,93
CDK1,0.5044,31,68.04,94
ERK2,0.0918,45,67.82,95
RIPK1,-1.1348,86,67.68,96
WNK4,-1.421,103,67.4,97
IRAK1,-2.153,151,67.35,98
PKG2,-2.0542,145,67.17,99
BRSK2,-2.2491,155,66.99,100
QSK,-1.723,121,66.96,101
PRKD2,-1.1431,87,66.95,102
ZAK,-2.0212,143,66.72,103
CAMKK1,-2.2952,162,66.23,104
GCK,-2.2839,160,65.45,105
AKT3,-2.8904,198,65.31,106
CDKL5,-0.3098,55,64.8,107
CDK6,-0.5335,59,64.7,108
TAK1,-3.0293,208,64.33,109
MEKK3,-1.7022,120,64.16,110
SRPK2,-0.8888,73,64.11,111
NEK1,-2.6001,179,64.09,112
ALK1,-0.7763,67,63.92,113
MRCKB,-2.6459,185,63.59,114
NLK,0.453,34,63.4,115
MARK2,-2.2825,159,62.64,116
AKT2,-1.9717,138,62.41,117
GCN2,-1.6787,116,62.22,118
ANKRD3,-1.2764,96,62.08,119
RIPK2,-3.4785,229,61.69,120
WNK2,-1.1332,85,60.95,121
ULK3,-2.6427,184,60.93,122
MPSK1,-1.6382,113,60.92,123
AKT1,-2.5524,175,60.86,124
CDK4,-1.2823,97,60.02,125
CAMK4,-2.195,153,59.92,126
SKMLCK,-2.5374,173,59.74,127
ROCK1,-3.5864,232,59.67,128
CDK10,-1.446,105,59.57,129
DMPK1,-3.4341,226,59.53,130
NEK7,-1.746,123,58.95,131
GAK,-2.6649,188,58.89,132
DCAMKL2,-2.0024,141,58.49,133
CDKL2,-1.2181,92,57.57,134
CDK17,-1.8401,130,57.5,135
PIM2,-1.998,140,57.34,136
CDK16,-1.8087,128,57.34,136
TTK,-4.2075,260,57.07,138
NEK6,-1.7693,125,55.79,139
TTBK1,-3.0451,210,55.76,140
SRPK1,-0.905,75,55.34,141
P70S6K,-3.0469,211,55.34,141
DLK,-1.0952,84,55.03,143
CAMK1B,-0.6878,61,54.44,144
PKG1,-5.1439,289,54.35,145
MEK5,-2.0959,147,54.21,146
HUNK,-1.9461,136,53.66,147
PERK,-2.2672,157,53.62,148
