index,Score,Score Rank,Percentile,Percentile Rank
MEK1,-0.9263,147,80.55,121
CAMK1G,-0.7194,131,80.52,122
DAPK2,0.3472,64,80.47,123
PRKX,-0.614,123,80.29,124
IRE1,-0.6692,128,80.24,125
CAMK1B,0.57,51,80.17,126
TAK1,-2.1415,232,80.1,127
TTBK1,-1.2227,170,79.93,128
SMG1,-0.878,145,79.67,129
RSK3,-0.2364,105,79.16,130
YSK4,-0.98,150,78.96,131
CLK4,0.8773,35,78.62,132
TAO3,-0.8184,139,78.53,133
MEK5,-1.309,177,78.33,134
IKKB,-0.0239,90,78.28,135
SGK1,-0.6329,124,78.25,136
MST1,-1.5457,192,78.03,137
ROCK2,-1.3703,182,77.83,138
MEKK1,-1.1595,163,77.76,139
CLK3,0.6816,46,77.51,140
IKKA,-0.5295,117,76.98,141
GRK1,0.0107,87,76.72,142
IRAK1,-1.52,190,76.71,143
CDK2,1.0344,30,76.46,144
AMPKA2,-0.4252,111,76.45,145
NDR1,-0.4993,115,76.29,146
DAPK1,-1.234,172,76.14,147
IRAK4,-0.9607,149,75.93,148
MEKK6,-2.7974,259,75.88,149
MST2,-2.1583,233,75.64,150
CDK3,0.3404,65,75.12,151
NUAK1,-1.1653,164,74.9,152
CAMK4,-1.0879,156,74.6,153
RSK4,-0.7811,135,74.37,154
TSSK2,-0.6104,122,73.43,155
DAPK3,-1.6729,200,73.42,156
DMPK1,-2.3334,239,72.54,157
ANKRD3,-0.8666,144,72.26,158
CAMK2G,-0.1818,100,72.23,159
PLK1,-0.7711,134,71.64,160
LRRK2,-2.1108,227,71.51,161
TGFBR2,-1.1408,162,70.95,162
PRKD3,-1.0114,151,70.66,163
NUAK2,-0.5695,120,70.57,164
CHAK2,-0.8663,143,70.11,165
MEKK2,-1.5724,197,69.94,166
ZAK,-1.8899,213,69.42,167
CAMKK2,-2.7681,256,69.36,168
TTBK2,-1.0333,153,68.77,169
PHKG1,-1.7417,204,68.67,170
CLK2,0.2208,73,68.6,171
MELK,-1.2776,175,68.52,172
CHK2,-2.2414,235,68.28,173
YANK2,-1.2274,171,68.2,174
TSSK4,-0.7829,136,67.54,175
PLK3,-1.095,157,67.33,176
CAMK1D,-1.8535,210,66.89,177
MTOR,0.0206,84,66.18,178
HRI,-1.6127,199,65.78,179
OSR1,-3.2697,276,65.53,180
CAMK1A,-2.7787,257,65.15,181
MLK4,-2.1853,234,64.45,182
RSK2,-1.1398,161,63.91,183
MLK3,-1.5395,191,63.83,184
CDK5,-0.5687,119,63.81,185
PKN3,-0.3279,108,63.5,186
HASPIN,-3.1529,271,63.29,187
MAP3K15,-2.5736,248,63.28,188
STLK3,-4.9157,302,63.26,189
TLK1,-1.9062,215,63.25,190
CDK6,-0.7689,133,63.18,191
CRIK,-3.1745,273,62.97,192
PKR,-1.4277,185,62.61,193
RIPK3,-1.7341,202,62.6,194
CDK1,-0.5953,121,62.58,195
DCAMKL2,-1.7899,206,62.37,196
MAPKAPK5,-2.3509,240,62.14,197
DRAK1,-1.5081,189,61.84,198
BRAF,-1.8483,209,60.91,199
COT,-0.2158,103,60.74,200
CK1A,-1.0647,155,60.57,201
GRK6,-0.7281,132,60.23,202
ASK1,-4.2637,296,59.88,203
PIM2,-1.8418,208,59.84,204
DCAMKL1,-1.5701,196,57.88,205
VRK1,-3.4684,282,57.48,206
PBK,-3.6469,284,57.25,207
SRPK3,-1.2665,173,57.19,208
GCN2,-1.9506,218,56.82,209
ATM,-1.4022,184,56.49,210
GRK7,-2.767,255,55.96,211
CDK4,-1.7366,203,55.8,212
NLK,-0.024,91,55.37,213
DYRK3,-1.1069,160,54.96,214
P90RSK,-1.6001,198,54.69,215
MASTL,-1.3609,181,54.37,216
HIPK3,-0.6406,125,54.15,217
BMPR2,-0.3957,110,53.83,218
PERK,-2.2998,237,52.84,219
RIPK1,-1.9545,219,52.59,220
PLK2,-2.6973,252,52.17,221
CDK12,-1.9641,220,50.85,222
PRPK,-0.2173,104,50.82,223
SRPK2,-1.7829,205,50.8,224
CDK13,-1.1738,165,50.7,225
TLK2,-1.9112,216,50.48,226
ACVR2A,-1.861,211,49.75,227
SRPK1,-1.3475,179,49.15,228
CK1D,-2.4579,243,48.56,229
GAK,-2.9696,266,48.45,230
PRKD2,-2.5256,245,48.11,231
GRK5,-1.4343,187,47.8,232
ICK,-2.9622,264,47.63,233
NDR2,-2.0612,224,47.33,234
GRK3,-1.3809,183,47.13,235
CDK14,-2.1147,229,46.95,236
CAMK2D,-1.8971,214,46.8,237
MAK,-2.4262,241,45.34,238
PIM1,-1.8738,212,45.04,239
DYRK1A,-1.8414,207,44.99,240
CDK9,-2.2648,236,44.64,241
CDK10,-3.0774,268,44.06,242
BUB1,-3.8896,291,43.34,243
CK1E,-1.1891,166,42.79,244
CDKL2,-2.092,225,42.7,245
PIM3,-1.7287,201,41.4,246
TTK,-5.0983,303,41.23,247
GSK3B,-0.1043,96,40.32,248
CDKL1,-1.0965,158,39.94,249
ERK1,-2.5691,247,39.81,250
HIPK1,-1.9271,217,39.22,251
DLK,-1.5672,195,38.39,252
ACVR2B,-2.4428,242,37.67,253
GRK2,-1.0482,154,37.18,254
DYRK2,-2.114,228,36.87,255
DYRK1B,-2.7246,253,36.17,256
PRKD1,-2.7324,254,36.01,257
DYRK4,-2.5962,250,35.83,258
TSSK3,-4.4191,298,35.37,259
CDKL5,-2.0351,223,35.09,260
HIPK2,-3.1324,270,34.94,261
HIPK4,-2.0007,222,34.88,262
MAPKAPK3,-3.17,272,34.32,263
GRK4,-2.1076,226,33.93,264
CDK19,-3.4048,280,33.74,265
VRK2,-2.7941,258,32.82,266
MLK2,-2.331,238,32.69,267
P38G,-2.963,265,31.98,268
P38D,-3.2583,275,31.9,269
FAM20C,-4.8097,300,31.34,270
ERK2,-2.8539,262,30.38,271
MPSK1,-3.3689,278,29.8,272
CK2A1,-5.3348,305,29.27,273
P38A,-2.5957,249,27.93,274
SBK,-4.3197,297,27.6,275
LATS2,-3.7253,286,27.54,276
CAMK2A,-2.8713,263,27.43,277
PASK,-3.7138,285,27.43,277
LATS1,-2.635,251,27.33,279
CK2A2,-5.4016,307,27.03,280
MOK,-4.4215,299,25.93,281
ERK7,-4.1133,294,25.92,282
CDK17,-4.1185,295,25.91,283
CDK18,-4.0539,292,25.4,284
CAMK2B,-3.588,283,25.32,285
CDC7,-2.1375,231,24.87,286
ALK1,-2.1345,230,24.29,287
JNK3,-2.5445,246,23.38,288
CDK8,-3.4482,281,22.61,289
P38B,-3.3983,279,21.9,290
JNK2,-2.8505,261,21.54,291
KIS,-3.8343,290,20.6,292
ALPHAK3,-5.3992,306,19.82,293
CDK7,-3.7456,288,19.69,294
PRP4,-3.237,274,18.83,295
CDK16,-5.2132,304,17.27,296
GSK3A,-1.2063,167,16.21,297
BIKE,-5.935,309,15.14,298
JNK1,-3.7417,287,13.81,299
BMPR1B,-3.1312,269,13.68,300
MAPKAPK2,-5.4505,308,13.48,301
CHK1,-4.0584,293,12.48,302
ERK5,-2.8244,260,12.28,303
ALK2,-3.8071,289,11.73,304
MOS,-1.5515,193,10.73,305
AAK1,-7.9254,310,10.52,306
ALK7,-2.9828,267,9.23,307
BMPR1A,-4.8898,301,9.2,308
ALK4,-2.4829,244,7.05,309
TGFBR1,-3.3027,277,6.99,310
