index,Score,Score Rank,Percentile,Percentile Rank
VRK2,0.7293,14,99.5,1
VRK1,-0.1501,26,97.04,2
STLK3,-1.4969,55,95.3,3
ALK2,1.5226,4,92.28,4
FAM20C,1.6431,3,91.56,5
TGFBR1,1.7043,2,91.32,6
TLK2,0.7123,15,91.14,7
GRK7,0.8176,12,90.09,8
ASK1,-1.6947,61,89.86,9
BMPR1A,1.199,6,89.76,10
CAMK2B,1.7566,1,89.29,11
ALK4,0.5198,18,89.19,12
GRK4,0.9837,10,89.17,13
CAMK2G,0.9857,9,88.96,14
GRK5,1.0148,8,87.71,15
CAMK2D,0.8951,11,87.42,16
PLK2,0.5753,16,87.37,17
BMPR1B,1.1665,7,86.8,18
ALK7,1.2262,5,86.48,19
CK2A1,0.2427,20,86.29,20
CK2A2,0.2311,21,85.87,21
GRK1,0.5605,17,85.47,22
GAK,-0.9675,40,84.96,23
CK1D,0.3014,19,84.58,24
OSR1,-1.8971,71,84.15,25
GRK6,0.7653,13,83.86,26
MINK,-1.6131,57,83.71,27
PLK3,0.1415,22,82.94,28
ZAK,-1.0772,44,82.78,29
PLK1,-0.0983,25,81.79,30
CAMKK2,-2.194,94,79.49,31
BMPR2,0.0381,23,78.8,32
YSK4,-1.03,41,78.17,33
ALPHAK3,-2.0338,81,77.09,34
MST2,-2.0694,83,77.07,35
YANK2,-0.7715,37,76.65,36
ACVR2A,-0.427,32,76.49,37
ACVR2B,-0.4283,33,76.21,38
ALK1,-0.2805,31,75.12,39
IRAK1,-1.6967,62,74.22,40
GRK3,-0.2133,30,72.05,41
BCKDK,-1.4328,51,71.99,42
DLK,-0.6058,35,70.88,43
CAMK2A,-0.181,29,70.83,44
MEKK3,-1.4743,53,69.55,45
HGK,-2.2748,96,69.23,46
TTK,-3.482,154,68.82,47
PLK4,-2.6487,108,68.19,48
MARK2,-1.9188,73,67.87,49
TNIK,-2.315,98,67.41,50
DSTYK,-0.9225,38,66.98,51
CAMKK1,-2.2669,95,66.82,52
MEKK6,-3.3905,150,66.69,53
PKR,-1.2997,46,66.18,54
MAP3K15,-2.4604,104,65.55,55
SMG1,-1.3816,50,65.09,56
MLK4,-2.1849,93,64.46,57
MEK1,-1.3496,47,64.33,58
EEF2K,-2.7422,113,64.29,59
MARK4,-1.3634,49,63.94,60
MAPKAPK2,-1.3567,48,63.61,61
TLK1,-1.9194,74,63.02,62
PRPK,-0.0749,24,62.68,63
BRAF,-1.7934,68,62.26,64
MEKK2,-1.913,72,61.95,65
YANK3,-0.7292,36,61.44,66
YSK1,-3.318,140,61.23,67
CK1G3,-1.464,52,61.14,68
MST1,-2.5344,106,60.77,69
TAK1,-3.2065,130,60.6,70
WNK4,-1.8899,70,59.59,71
PDHK1,-0.9578,39,59.41,72
PDHK4,-0.6053,34,58.19,73
IKKE,-1.9886,79,57.1,74
KHS1,-3.2326,134,54.08,75
MEK2,-3.5371,156,53.69,76
MAPKAPK3,-2.0245,80,52.08,77
BIKE,-4.2948,199,52.0,78
DAPK1,-3.0992,125,51.5,79
PRP4,-1.716,63,51.49,80
RIPK2,-4.0926,190,51.4,81
DAPK3,-3.1934,128,51.02,82
MLK3,-2.1449,86,50.97,83
TAO3,-2.1801,92,50.38,84
TSSK2,-2.1603,89,50.22,85
JNK1,-1.6039,56,49.83,86
ANKRD3,-1.7253,64,49.75,87
MLK2,-1.6165,58,49.68,88
MARK3,-3.3108,138,49.66,89
NEK11,-2.8197,119,49.56,90
WNK2,-1.6886,60,49.52,91
MST3,-2.5904,107,49.11,92
TTBK2,-2.1506,87,48.89,93
MARK1,-3.3885,149,48.78,94
ULK2,-2.1553,88,48.44,95
DNAPK,-1.8249,69,48.07,96
NEK3,-3.591,162,47.66,97
WNK1,-1.9765,77,46.98,98
JNK3,-1.4915,54,46.89,99
MAPKAPK5,-3.345,144,45.96,100
TTBK1,-3.7185,172,45.82,101
GCK,-3.2322,133,45.63,102
KHS2,-3.8745,182,45.25,103
IKKB,-1.7639,67,44.92,104
SSTK,-3.8174,176,44.91,105
TAO2,-2.9856,123,44.78,106
LRRK2,-3.2462,135,44.72,107
PDK1,-2.6923,109,44.61,108
SKMLCK,-3.5214,155,44.31,109
MASTL,-1.6637,59,43.83,110
HPK1,-3.7145,171,43.37,111
IKKA,-2.3422,100,43.33,112
RIPK1,-2.4542,103,43.03,113
MSK1,-3.2481,136,42.55,114
ROCK2,-4.0594,188,42.52,115
TBK1,-2.1787,91,42.52,115
DYRK4,-2.0507,82,42.32,117
NEK5,-2.7664,114,42.23,118
NEK2,-2.6997,110,42.13,119
MLK1,-2.1607,90,41.95,120
COT,-1.0732,42,41.59,121
MYO3B,-5.0474,228,41.22,122
RIPK3,-2.9695,122,41.04,123
MYO3A,-5.3205,242,40.9,124
DRAK1,-2.4393,102,39.47,125
NEK1,-4.0731,189,39.28,126
GSK3A,-0.1742,28,39.19,127
ULK1,-3.3827,148,38.93,128
P38D,-2.7703,116,38.89,129
TAO1,-4.9331,225,38.81,130
CAMLCK,-1.2714,45,38.7,131
SMMLCK,-3.2097,131,38.33,132
MEKK1,-2.8018,117,38.19,133
AAK1,-5.7935,258,37.23,134
GSK3B,-0.1706,27,37.2,135
JNK2,-2.1176,85,36.57,136
LATS1,-2.0897,84,36.29,137
GRK2,-1.0763,43,36.03,138
ULK3,-4.2686,198,35.26,139
RSK4,-3.5528,158,34.86,140
AURA,-4.1274,192,34.7,141
ATM,-2.3408,99,34.42,142
PASK,-3.3748,147,34.16,143
STK33,-4.2017,197,34.01,144
MST4,-3.0684,124,33.69,145
ROCK1,-5.4939,247,33.51,146
PAK1,-3.4316,152,33.08,147
MEK5,-2.7116,111,32.88,148
PKG2,-4.4881,209,32.65,149
DYRK2,-2.472,105,32.27,150
RSK2,-2.8162,118,32.08,151
PKG1,-7.1016,287,31.97,152
NEK9,-2.7182,112,31.41,153
SGK3,-3.7726,175,31.32,154
TSSK1,-3.5482,157,31.2,155
NIM1,-3.3208,142,30.3,156
PERK,-3.3204,141,30.28,157
NEK4,-4.3546,202,30.19,158
LKB1,-3.569,159,29.85,159
MSK2,-3.7062,168,29.78,160
SGK1,-4.3758,204,29.21,161
PAK2,-3.8744,181,29.02,162
CLK2,-3.2062,129,28.48,163
CAMK1D,-4.6387,215,27.53,164
IRAK4,-4.4575,207,26.58,165
MNK2,-3.7408,173,26.55,166
P38B,-3.176,127,26.33,167
PKCD,-3.3633,146,26.14,168
DMPK1,-5.5897,252,25.7,169
PKCT,-5.3163,241,25.61,170
TSSK4,-3.3275,143,25.53,171
PKCH,-4.617,214,25.39,172
PKCB,-4.5373,211,25.01,173
PKACG,-4.3546,202,24.87,174
QSK,-4.4188,206,24.07,175
PKCA,-4.3933,205,23.93,176
CHK1,-3.2599,137,23.67,177
PKCG,-4.7087,217,23.47,178
BRSK2,-5.3605,243,23.14,179
DCAMKL1,-3.6653,164,23.12,180
PRKD1,-3.685,166,22.96,181
RSK3,-3.8932,184,22.93,182
LOK,-5.169,232,21.95,183
MPSK1,-3.9403,185,21.37,184
PBK,-6.3576,274,21.23,185
WNK3,-3.6773,165,20.79,186
P90RSK,-3.3113,139,20.75,187
CLK4,-3.5703,160,20.53,188
CDK8,-3.5807,161,20.36,189
SBK,-4.9372,226,20.17,190
NEK7,-3.8663,179,20.16,191
CK1G1,-3.8377,178,20.15,192
DYRK3,-4.4656,208,20.08,193
MRCKB,-5.5555,249,19.84,194
PIM1,-3.156,126,19.75,195
DYRK1B,-4.0964,191,19.59,196
ICK,-6.0022,265,19.42,197
PAK3,-4.581,212,19.41,198
PIM3,-2.889,120,19.16,199
CK1G2,-3.3555,145,19.01,200
DAPK2,-1.7569,66,18.68,201
MAK,-5.3134,240,18.43,202
BRSK1,-5.502,248,18.38,203
P38G,-3.714,170,18.35,204
TGFBR2,-3.7132,169,18.16,205
PAK4,-7.2084,290,17.94,206
MYLK4,-4.6681,216,17.26,207
PKN3,-2.2845,97,17.12,208
HASPIN,-6.2865,271,17.02,209
AMPKA1,-4.131,193,16.76,210
MOK,-5.5578,250,16.73,211
PKCE,-6.3941,276,16.43,212
HRI,-3.9702,186,16.19,213
PKACB,-5.8418,260,15.62,214
PAK5,-7.2817,291,15.61,215
LATS2,-4.7141,218,15.34,216
PKACA,-6.5268,281,15.06,217
NEK8,-4.8454,220,14.87,218
QIK,-5.2706,238,14.31,219
PKCZ,-5.1769,233,14.02,220
CLK1,-4.9318,224,13.9,221
SIK,-5.7326,253,13.86,222
ERK7,-4.924,223,13.81,223
SLK,-5.8254,259,13.8,224
PAK6,-6.4693,279,13.66,225
HIPK2,-5.265,237,13.58,226
SRPK1,-4.0574,187,12.98,227
PKN2,-4.923,222,12.84,228
TSSK3,-6.6898,282,12.48,229
CLK3,-3.4664,153,12.21,230
CDK19,-5.1103,231,12.12,231
CK1A,-3.7012,167,11.88,232
HIPK1,-4.5948,213,11.87,233
CHAK2,-3.8682,180,11.72,234
MNK1,-6.1296,267,11.19,235
P38A,-3.7493,174,11.14,236
HIPK4,-4.1332,194,11.11,237
PKCI,-7.1123,288,11.1,238
CAMK4,-5.5647,251,11.05,239
CHAK1,-5.9214,263,10.72,240
PHKG2,-8.2166,305,10.64,241
NIK,-1.9419,75,10.48,242
AKT1,-6.4172,278,10.45,243
MRCKA,-6.3273,273,10.38,244
NDR2,-5.1923,234,10.04,245
MTOR,-2.7698,115,9.79,246
SRPK3,-4.1585,195,9.78,247
HUNK,-4.505,210,9.07,248
SRPK2,-4.7862,219,9.07,248
GCN2,-5.2012,235,9.0,250
AURB,-6.1981,269,8.96,251
DCAMKL2,-4.8886,221,8.83,252
PRKD2,-6.0084,266,8.69,253
AMPKA2,-5.4313,244,8.66,254
P70S6KB,-3.8301,177,8.65,255
CRIK,-7.4983,296,8.42,256
PKN1,-8.369,306,8.35,257
AKT3,-7.8601,299,8.35,257
CK1E,-2.9586,121,8.2,259
CDK9,-5.4837,246,8.12,260
MELK,-6.2057,270,7.87,261
HIPK3,-5.9771,264,7.83,262
PHKG1,-7.1608,289,7.83,262
CAMK1B,-1.9846,78,7.42,264
P70S6K,-6.7823,284,6.78,265
PRKX,-7.9062,300,6.73,266
CDK7,-5.2882,239,6.56,267
CAMK1A,-7.9894,301,6.39,268
SNRK,-7.7557,297,6.23,269
DYRK1A,-5.0851,230,6.16,270
PIM2,-5.051,229,6.06,271
AKT2,-5.7915,257,5.95,272
IRE1,-6.5205,280,5.81,273
CK1A2,-2.3676,101,5.75,274
CDK5,-7.0113,285,5.64,275
IRE2,-6.2867,272,5.64,275
NEK6,-5.2401,236,5.35,277
CDKL5,-4.3158,201,5.12,278
CDK12,-5.747,254,5.01,279
CAMK1G,-6.73,283,4.92,280
ERK1,-5.8574,262,4.61,281
ATR,-1.748,65,4.55,282
MOS,-1.9659,76,4.27,283
CDK3,-7.8265,298,4.03,284
CDK1,-4.948,227,4.01,285
NDR1,-5.8477,261,3.97,286
BUB1,-8.5141,307,3.97,286
CDK18,-7.0717,286,3.78,288
AURC,-7.481,295,3.76,289
PRKD3,-6.3751,275,3.75,290
CDK4,-7.3179,294,3.62,291
NLK,-3.4221,151,3.43,292
CDK6,-8.0148,303,3.15,293
CDC7,-3.8923,183,3.04,294
CDK10,-9.7987,310,2.9,295
KIS,-7.2879,292,2.73,296
CHK2,-8.6799,308,2.69,297
CDKL2,-5.7858,255,2.67,298
RAF1,-3.6607,163,2.4,299
CDK14,-8.7009,309,2.32,300
CDK17,-7.3017,293,2.06,301
CDK13,-4.1653,196,2.01,302
CDK16,-8.0072,302,1.8,303
ERK2,-6.4134,277,1.46,304
NUAK2,-5.7866,256,1.18,305
PINK1,-5.4662,245,1.12,306
CDKL1,-3.228,132,1.1,307
NUAK1,-8.1181,304,0.87,308
ERK5,-4.3152,200,0.66,309
CDK2,-6.1424,268,0.61,310
