index,Score,Score Rank,Percentile,Percentile Rank
EGFR,0.8994,1,77.68,1
VEGFR1,0.382,3,77.41,2
SYK,0.8349,2,72.18,3
FGFR4,-0.0187,4,67.48,4
JAK3,-0.2601,6,61.76,5
VEGFR3,-0.8032,11,59.29,6
HER4,-0.5926,7,52.81,7
RET,-0.2485,5,51.56,8
EPHA2,-1.0871,19,50.56,9
JAK1,-0.9331,16,50.14,10
CSK,-0.702,9,49.73,11
FGFR3,-1.0871,19,48.85,12
FGFR1,-0.9189,14,45.42,13
HER2,-0.9327,15,43.86,14
FGR,-0.6137,8,41.83,15
MUSK,-1.9433,42,41.1,16
TYK2,-0.7386,10,40.77,17
FGFR2,-1.0491,18,40.21,18
EPHA5,-1.4824,35,40.16,19
TRKA,-1.1146,21,39.97,20
EPHA3,-1.1639,23,39.88,21
FRK,-1.3553,29,38.39,22
EPHA8,-1.2976,27,37.62,23
ZAP70,-1.0215,17,37.03,24
EPHA4,-0.8211,12,36.81,25
EPHB3,-1.2168,24,34.67,26
SRC,-1.679,37,34.16,27
MET,-0.9144,13,33.01,28
EPHB1,-1.2978,28,31.84,29
EPHB2,-1.3748,30,31.08,30
FYN,-1.3919,32,30.1,31
EPHA7,-1.8068,39,29.59,32
IGF1R,-2.747,55,27.88,33
KIT,-1.3883,31,27.86,34
TRKB,-2.0317,44,27.29,35
BRK,-1.8916,40,27.25,36
JAK2,-1.1444,22,26.57,37
IRR,-2.1337,46,24.23,38
TRKC,-2.0584,45,23.68,39
SRMS,-1.4761,34,23.51,40
FAK,-1.6568,36,23.31,41
CSFR,-1.4062,33,22.78,42
MST1R,-1.2921,26,22.56,43
EPHB4,-1.2722,25,21.58,44
VEGFR2,-1.9442,43,20.51,45
PDGFRA,-2.6254,49,17.31,46
CTK,-1.933,41,17.2,47
EPHA6,-1.7433,38,17.01,48
INSR,-2.8163,56,16.18,49
LYN,-3.0911,63,13.68,50
BLK,-2.9574,58,12.76,51
LCK,-2.6635,51,12.45,52
PDGFRB,-2.6742,53,11.77,53
ETK,-2.6691,52,11.58,54
AXL,-3.0179,60,11.19,55
HCK,-2.6542,50,10.46,56
TEC,-3.4898,68,10.46,56
DDR2,-5.0561,77,9.54,58
FLT3,-3.0296,61,9.22,59
FES,-4.998,76,8.3,60
TXK,-3.0378,62,8.03,61
ROS,-2.6141,48,7.51,62
ACK,-3.4525,66,7.49,63
ITK,-2.96,59,7.46,64
FER,-2.6007,47,7.02,65
YES,-2.7332,54,6.83,66
ARG,-2.9052,57,5.84,67
EPHA1,-4.391,74,5.73,68
ABL,-3.3195,64,5.71,69
LTK,-3.5985,69,5.47,70
ALK,-4.3214,72,4.4,71
TIE2,-4.0905,71,4.25,72
MER,-4.0557,70,3.55,73
BTK,-4.3385,73,3.13,74
TNK1,-5.1014,78,2.3,75
DDR1,-3.4138,65,2.17,76
PYK2,-4.8174,75,2.04,77
TYRO3,-3.4769,67,1.6,78
