index,Score,Score Rank,Percentile,Percentile Rank
NLK,4.1459,9,99.09,1
ERK2,5.1372,2,98.72,2
ERK5,3.6506,13,98.55,3
CDK14,5.2147,1,97.33,4
HASPIN,0.6799,40,95.79,5
PINK1,1.3835,36,94.38,6
P38A,4.2477,7,93.85,7
CDK7,4.2083,8,93.78,8
CDK17,4.6128,4,93.45,9
ERK1,4.4839,5,93.26,10
CDK18,4.4691,6,92.12,11
P38D,4.681,3,91.79,12
ULK3,-0.0185,53,91.08,13
CDK19,3.6669,12,90.96,14
CDK10,3.0209,24,90.5,15
CDK4,3.3458,18,89.98,16
CDK8,3.3589,17,89.69,17
IRAK1,-0.4495,58,89.24,18
NEK3,-0.7812,65,88.76,19
CDK5,3.0774,22,88.63,20
CDK16,3.49,16,88.35,21
DYRK1B,3.3111,19,88.29,22
P38B,3.5783,15,87.86,23
HIPK3,3.0044,25,87.32,24
AAK1,-1.6762,95,87.25,25
JNK1,3.636,14,87.16,26
CDK12,3.0265,23,86.96,27
BIKE,-1.6923,97,86.63,28
DYRK4,3.2414,20,86.43,29
DYRK3,2.1383,32,86.37,30
CDK13,2.9094,26,86.19,31
JNK2,3.692,11,86.17,32
CDK9,2.7077,28,86.17,32
CDK2,1.9352,33,86.0,34
ULK1,-0.7773,64,85.87,35
DYRK1A,2.3546,31,85.17,36
NEK11,-1.1065,71,85.16,37
CDK6,2.6005,29,84.93,38
HIPK1,2.9051,27,84.74,39
MOK,1.6955,34,83.87,40
JNK3,3.1354,21,83.44,41
P38G,3.7115,10,83.01,42
ICK,0.8396,39,82.63,43
DYRK2,2.5402,30,82.18,44
CAMKK2,-2.1287,122,80.44,45
ERK7,-0.0184,52,79.85,46
RIPK3,-0.72,61,79.02,47
RIPK2,-2.3281,132,78.32,48
MAPKAPK5,-1.1226,72,78.05,49
PRP4,0.6314,43,77.18,50
CDKL2,0.252,48,77.08,51
KIS,1.0362,38,76.28,52
CLK3,0.5725,44,76.08,53
SMG1,-1.0459,69,75.89,54
CLK1,0.4674,45,75.85,55
HIPK2,1.6287,35,75.41,56
SBK,-0.7226,62,75.0,57
MAK,0.6678,41,74.13,58
PDHK4,-0.2427,55,74.0,59
CDK3,0.1832,49,73.88,60
RIPK1,-0.7848,66,73.53,61
CLK4,0.3976,46,73.32,62
CDK1,1.3598,37,72.61,63
CHK2,-1.8987,105,71.9,64
NUAK2,-0.4958,59,71.76,65
CDKL5,0.1687,50,71.74,66
CDKL1,0.0998,51,70.43,67
NUAK1,-1.5311,88,70.28,68
PAK6,-2.0158,114,69.31,69
