index,Score,Score Rank,Percentile,Percentile Rank
ARG,2.3522,1,90.85,1
ABL,2.1303,2,89.71,2
FGR,1.5201,3,87.79,3
LCK,1.512,4,80.89,4
BLK,1.1515,5,73.96,5
YES,0.4389,7,66.34,6
MUSK,-0.6476,24,66.18,7
EPHB3,0.4498,6,65.94,8
SRC,-0.1445,13,62.03,9
HCK,0.1085,9,60.41,10
VEGFR1,-0.5483,22,59.12,11
EPHB2,0.0891,10,57.85,12
EPHB4,0.3038,8,55.96,13
ZAP70,-0.0492,11,55.81,14
LYN,-0.5135,20,54.85,15
ITK,-0.0983,12,53.53,16
FAK,-0.355,16,52.22,17
MET,-0.1885,15,50.62,18
CTK,-0.4517,18,48.98,19
TXK,-0.1593,14,48.67,20
FYN,-0.4064,17,48.37,21
EPHA2,-1.2486,34,47.97,22
EPHA5,-1.0249,32,47.8,23
VEGFR2,-0.7482,29,46.14,24
RET,-0.4612,19,44.95,25
PYK2,-0.9311,30,44.21,26
EPHA3,-1.007,31,43.29,27
FER,-0.5424,21,42.64,28
EPHA8,-1.0599,33,41.91,29
EPHA6,-0.5988,23,41.85,30
EPHA4,-0.6797,27,40.38,31
MST1R,-0.675,26,40.36,32
CSFR,-0.6646,25,39.11,33
JAK2,-0.6894,28,39.09,34
TRKC,-1.3858,39,36.18,35
ACK,-1.3853,38,36.09,36
FRK,-1.5411,43,35.44,37
SYK,-1.2867,36,32.66,38
TNK1,-1.9978,52,31.26,39
FGFR4,-1.8766,49,30.4,40
JAK3,-1.3235,37,30.2,41
PDGFRB,-1.6196,44,29.83,42
EPHA7,-1.7962,47,29.74,43
TIE2,-2.0707,56,28.26,44
EPHA1,-2.2933,62,27.2,45
DDR2,-3.5619,74,25.94,46
TRKA,-1.7761,46,25.78,47
EPHB1,-1.7252,45,24.99,48
TYRO3,-1.2689,35,24.42,49
TRKB,-2.2674,60,23.96,50
FGFR1,-1.8605,48,23.27,51
JAK1,-2.3478,63,22.81,52
SRMS,-1.5356,42,22.43,53
CSK,-2.018,54,22.3,54
AXL,-2.1963,58,21.47,55
ROS,-1.4581,40,21.38,56
MER,-2.0093,53,20.44,57
HER4,-2.4254,64,20.24,58
ETK,-1.9801,51,19.65,59
TYK2,-1.4747,41,18.8,60
FLT3,-2.2636,59,18.78,61
KIT,-1.918,50,18.41,62
INSR,-2.6406,69,18.21,63
FGFR3,-2.6202,67,18.1,64
FGFR2,-2.0809,57,18.03,65
VEGFR3,-2.8298,70,17.36,66
IRR,-2.5258,66,17.36,66
FES,-4.0558,78,17.34,68
HER2,-2.0534,55,17.01,69
DDR1,-2.2903,61,15.72,70
LTK,-2.6375,68,14.53,71
IGF1R,-3.7595,77,14.47,72
EGFR,-2.4282,65,13.88,73
TEC,-3.2607,73,12.41,74
BTK,-3.2502,72,11.58,75
PDGFRA,-3.1491,71,11.21,76
ALK,-3.6491,76,8.47,77
BRK,-3.5691,75,4.73,78
