index,Score,Score Rank,Percentile,Percentile Rank
STLK3,1.1379,14,99.67,1
TLK1,3.0093,1,99.58,2
MST2,2.0118,3,99.57,3
TTK,1.386,11,99.21,4
ANKRD3,1.5492,8,99.04,5
YSK4,1.5544,7,98.55,6
PLK1,2.59,2,98.46,7
HRI,1.3893,10,98.39,8
MINK,0.9045,15,98.14,9
MEKK2,0.753,19,97.92,10
TAK1,0.184,34,97.73,11
OSR1,0.4364,26,97.52,12
MEK2,-0.6149,61,97.18,13
MEKK1,0.56,24,96.91,14
MYO3A,-0.1337,45,96.67,15
MST1,0.5973,22,96.38,16
BMPR2,0.8904,16,96.21,17
MEKK3,0.4,27,96.2,18
PERK,0.5515,25,95.54,19
BRAF,0.23,30,95.39,20
HGK,0.1176,37,95.22,21
TLK2,1.3423,13,95.2,22
ZAK,0.1814,35,94.38,23
TNIK,0.0774,38,94.14,24
GCK,0.0553,39,93.94,25
PLK2,1.8355,4,93.33,26
ACVR2B,1.763,5,93.19,27
PLK3,1.4415,9,92.82,28
ACVR2A,1.6538,6,92.78,29
VRK2,-0.5945,58,92.71,30
NEK8,-0.3007,49,92.7,31
EEF2K,-0.3648,51,92.37,32
MEK5,-0.5603,56,92.14,33
MEK1,-0.4155,53,91.89,34
IKKE,0.63,21,91.47,35
CAMKK1,-0.6113,60,91.25,36
ASK1,-1.5309,99,91.13,37
CAMKK2,-1.1472,76,90.59,38
KHS1,-0.4578,54,90.47,39
RIPK2,-1.1784,78,89.62,40
TAO3,0.0131,42,89.53,41
TGFBR2,0.157,36,88.88,42
ALK1,0.8352,17,88.62,43
NEK7,0.0406,40,88.14,44
BMPR1B,1.3596,12,88.09,45
DSTYK,0.5838,23,87.93,46
KHS2,-0.8505,67,87.62,47
TBK1,0.2151,32,86.86,48
YSK1,-1.4494,95,86.77,49
TAO1,-1.7577,112,86.6,50
ALK4,0.2192,31,86.38,51
NEK4,-0.9117,68,86.29,52
GRK4,0.6548,20,86.13,53
NEK5,-0.5141,55,86.11,54
VRK1,-1.7825,114,86.07,55
TGFBR1,0.8169,18,85.3,56
PLK4,-1.2287,81,85.12,57
ALK2,0.3206,28,84.96,58
HPK1,-1.1963,79,84.68,59
PDHK1,-0.0758,44,84.28,60
MYO3B,-2.0926,128,84.0,61
RAF1,0.2135,33,83.45,62
NEK9,-0.2017,47,81.79,63
NEK3,-1.4173,93,81.69,64
ATM,-0.0708,43,81.54,65
NEK6,-0.3275,50,80.66,66
MAP3K15,-1.6082,101,80.13,67
ULK1,-1.2134,80,80.09,68
MEKK6,-2.5145,140,79.87,69
MARK2,-0.9869,69,78.77,70
TAO2,-1.5355,100,78.24,71
ALPHAK3,-1.9684,124,77.91,72
BIKE,-2.7414,147,77.55,73
GRK7,-0.9909,70,77.19,74
BMPR1A,-0.6844,64,77.0,75
NEK11,-1.6286,102,76.92,76
NEK1,-1.8799,117,76.75,77
CK1G2,-0.769,65,74.19,78
GRK5,-0.1706,46,73.67,79
SSTK,-1.4915,97,73.63,80
HUNK,-0.9992,71,73.58,81
PKR,-1.0137,72,73.47,82
LRRK2,-2.0176,125,73.3,83
BRSK1,-1.6518,104,73.01,84
SLK,-2.1303,130,72.66,85
TTBK2,-0.8258,66,72.29,86
GAK,-2.051,127,72.07,87
LOK,-2.0215,126,71.84,88
ALK7,0.0204,41,71.72,89
DLK,-0.5891,57,71.35,90
BRSK2,-1.9357,122,70.91,91
MLK4,-1.8189,116,70.49,92
NEK2,-1.0684,74,68.49,93
MARK4,-1.1741,77,67.35,94
MARK1,-2.1235,129,67.22,95
ULK2,-1.23,82,67.05,96
CK1D,-1.3098,87,66.43,97
MARK3,-2.2392,133,65.87,98
TTBK1,-2.3702,137,65.3,99
CK2A1,-2.9439,160,65.16,100
PDK1,-1.9211,121,64.5,101
CK2A2,-2.9351,159,64.05,102
MST3,-1.8959,119,62.88,103
MLK1,-1.292,86,62.2,104
GRK2,-0.4027,52,61.7,105
AAK1,-4.2895,220,61.3,106
DNAPK,-1.2773,85,61.11,107
MLK3,-1.6761,106,61.03,108
LKB1,-2.1365,131,60.93,109
QSK,-2.2009,132,60.18,110
MRCKA,-2.8526,153,60.06,111
AURA,-2.7661,149,58.02,112
TSSK2,-1.6778,107,57.96,113
PRP4,-1.3181,88,56.86,114
GSK3B,0.2339,29,56.18,115
IRAK1,-2.8664,154,55.9,116
GRK3,-1.0154,73,55.79,117
CK1G3,-1.7092,108,55.79,117
YANK2,-1.8812,118,54.65,119
DAPK3,-3.0977,165,52.87,120
COT,-0.6005,59,52.08,121
DCAMKL1,-1.919,120,51.94,122
TSSK1,-2.2449,134,51.25,123
JNK1,-1.6301,103,49.4,124
FAM20C,-3.5491,189,49.35,125
GRK6,-1.2479,84,49.0,126
JNK3,-1.39,92,48.89,127
BCKDK,-2.5093,139,48.76,128
MLK2,-1.6589,105,48.73,129
ROCK2,-3.7188,192,47.7,130
SIK,-3.3236,176,47.69,131
CHAK1,-2.7507,148,47.52,132
ROCK1,-4.5051,229,47.28,133
DCAMKL2,-2.5859,142,47.26,134
GRK1,-1.2446,83,46.54,135
CAMK1A,-4.3137,222,46.11,136
STK33,-3.5154,187,45.63,137
ULK3,-3.616,190,45.37,138
CAMK1D,-3.4879,185,44.8,139
PHKG2,-4.8421,245,43.89,140
JNK2,-1.7603,113,43.64,141
SMMLCK,-3.0054,163,43.28,142
CDK2,-2.7943,150,42.87,143
GCN2,-2.6927,145,42.77,144
DAPK1,-3.6261,191,41.44,145
RIPK3,-2.9511,161,41.31,146
IRAK4,-3.3499,178,40.96,147
AMPKA1,-2.5726,141,40.9,148
MASTL,-1.7568,111,40.47,149
PKN2,-2.9929,162,40.07,150
IRE2,-3.2385,173,39.39,151
MOS,-0.6709,63,39.04,152
DMPK1,-4.8028,243,38.37,153
SMG1,-1.9466,123,38.24,154
PKN3,-1.3606,90,38.22,155
P38D,-2.8319,152,38.01,156
GSK3A,-0.2268,48,37.92,157
QIK,-3.484,184,37.84,158
MRCKB,-4.3973,226,36.89,159
SNRK,-4.7401,242,36.49,160
AMPKA2,-3.1399,167,36.34,161
NUAK2,-2.3479,136,36.16,162
PRKD3,-3.2931,174,35.66,163
SRPK3,-2.4944,138,35.54,164
NIK,-1.1344,75,35.18,165
SKMLCK,-4.1025,214,34.71,166
NUAK1,-3.7287,193,34.36,167
MST4,-3.0751,164,33.58,168
AKT3,-5.364,269,33.24,169
CAMK2G,-1.5018,98,33.1,170
TSSK4,-2.8755,156,32.65,171
P38B,-2.8698,155,32.52,172
YANK3,-1.7916,115,31.91,173
PKCH,-4.1647,217,31.87,174
DAPK2,-1.4323,94,31.51,175
HASPIN,-5.0766,258,31.43,176
PKACA,-5.3219,266,31.17,177
CHAK2,-2.6758,143,31.08,178
SGK1,-4.2976,221,30.61,179
PKCT,-4.9064,250,30.41,180
MYLK4,-3.9215,202,30.22,181
CHK1,-2.8933,157,29.97,182
CAMLCK,-1.4505,96,29.94,183
RIPK1,-3.193,170,29.56,184
PRKD1,-3.2139,172,29.24,185
PKCD,-3.2106,171,28.79,186
SGK3,-3.9801,207,28.29,187
IKKB,-2.6784,144,27.92,188
BUB1,-5.0814,259,27.79,189
CAMK1B,-1.3882,91,27.25,190
PKN1,-5.8445,289,26.92,191
CAMK2B,-3.4804,183,26.7,192
CK1G1,-3.3242,177,26.6,193
PKCB,-4.418,227,26.48,194
CRIK,-5.7922,286,25.94,195
P38G,-3.299,175,25.7,196
CDK5,-3.9788,206,25.68,197
PDHK4,-1.3234,89,25.65,198
MSK2,-3.9411,204,25.57,199
MSK1,-4.2835,219,25.41,200
PHKG1,-4.8153,244,25.32,201
AURB,-4.8724,247,25.0,202
SBK,-4.531,233,24.94,203
PKG1,-7.7889,308,24.94,203
TSSK3,-5.3294,267,24.73,205
PINK1,-2.8215,151,24.54,206
CAMK2D,-3.1506,168,24.53,207
WNK4,-3.9985,208,24.12,208
SRPK1,-3.0977,165,23.92,209
IKKA,-3.4287,181,23.76,210
SRPK2,-3.5199,188,23.4,211
PKG2,-5.2156,263,23.16,212
CAMK2A,-3.1519,169,23.15,213
PKCA,-4.4677,228,22.97,214
PASK,-3.9562,205,22.85,215
CAMK1G,-4.9704,255,21.75,216
MPSK1,-3.9271,203,21.56,217
NIM1,-3.8634,200,21.39,218
MELK,-4.6458,238,21.34,219
CHK2,-5.7406,284,20.77,220
PKACB,-5.4264,272,20.47,221
CDK1,-3.7315,194,20.24,222
NLK,-1.7318,109,20.23,223
PBK,-6.4597,299,20.22,224
IRE1,-4.5233,231,19.63,225
DRAK1,-3.3691,179,19.51,226
PKCE,-6.0115,294,19.5,227
P70S6K,-5.4107,271,19.34,228
LATS2,-4.364,225,19.32,229
MNK2,-4.3541,224,18.75,230
PAK3,-4.6423,237,18.65,231
ERK1,-4.0646,212,18.64,232
CDK6,-4.9669,254,18.6,233
PRPK,-0.6507,62,18.55,234
PKCG,-5.1455,261,18.5,235
PKCI,-5.9611,293,18.42,236
KIS,-4.0898,213,17.92,237
AKT2,-4.5308,232,17.87,238
CAMK4,-4.9179,251,17.78,239
AKT1,-5.6461,283,17.23,240
NDR1,-4.2497,218,17.09,241
ERK2,-3.805,197,16.98,242
MNK1,-5.4502,273,16.83,243
RSK3,-4.3462,223,16.73,244
MAK,-5.5505,276,16.42,245
PKCZ,-4.9487,252,15.9,246
P38A,-3.4128,180,15.04,247
WNK3,-4.1427,216,14.8,248
PAK4,-7.5817,307,14.63,249
PAK1,-4.7047,240,14.62,250
P70S6KB,-3.4695,182,14.59,251
PAK5,-7.4761,305,14.08,252
PAK2,-4.8937,249,13.96,253
AURC,-5.8961,292,13.87,254
PRKD2,-5.3129,265,13.73,255
HIPK3,-5.0361,256,12.28,256
PKACG,-5.385,270,12.25,257
CDK3,-6.7642,301,12.03,258
ICK,-7.0472,302,11.98,259
CDK17,-5.3335,268,11.93,260
CDK4,-5.6149,281,11.65,261
P90RSK,-4.0282,211,11.25,262
ERK7,-5.166,262,11.0,263
MAPKAPK2,-5.8251,287,10.78,264
WNK2,-3.8583,199,10.73,265
ERK5,-2.9333,158,10.6,266
DYRK1A,-4.5797,234,10.11,267
LATS1,-4.1057,215,10.03,268
CDK16,-6.0556,295,9.98,269
CLK1,-5.4525,274,9.93,270
CDK14,-6.1914,297,9.88,271
WNK1,-4.6899,239,9.85,272
CDK10,-7.4222,304,9.73,273
CK1A,-4.0196,210,9.36,274
MAPKAPK5,-6.1317,296,9.17,275
CDKL5,-3.7875,196,9.1,276
RSK4,-5.5755,278,8.87,277
CDK8,-4.5126,230,8.41,278
CDK9,-5.4768,275,8.16,279
MAPKAPK3,-5.6369,282,8.06,280
PIM3,-3.8262,198,7.84,281
HIPK1,-5.2309,264,7.76,282
NDR2,-5.5813,279,7.71,283
RSK2,-4.617,235,7.26,284
PAK6,-7.5039,306,7.14,285
CDKL2,-4.8588,246,6.97,286
PIM2,-4.9502,253,6.96,287
CDK18,-6.3235,298,6.77,288
CDK19,-5.8318,288,6.62,289
CK1A2,-2.2913,135,6.6,290
CLK4,-4.8824,248,6.42,291
CLK2,-5.8795,291,6.39,292
CDK12,-5.5546,277,6.05,293
PRKX,-8.1503,309,5.61,294
CDC7,-3.5014,186,5.57,295
DYRK4,-5.6014,280,5.19,296
HIPK4,-5.0657,257,4.98,297
DYRK1B,-5.8522,290,4.79,298
ATR,-1.7532,110,4.45,299
CDK7,-5.7875,285,4.34,300
HIPK2,-6.7367,300,4.34,300
DYRK2,-5.1014,260,4.2,302
CDKL1,-2.7378,146,4.11,303
MOK,-8.2466,310,4.08,304
PIM1,-4.6175,236,3.66,305
CLK3,-4.7365,241,3.2,306
CK1E,-3.7406,195,2.86,307
CDK13,-4.0004,209,2.77,308
DYRK3,-7.1842,303,2.42,309
MTOR,-3.9165,201,2.2,310
