index,Score,Score Rank,Percentile,Percentile Rank
SMG1,4.3904,3,99.82,1
ATM,4.6801,2,99.69,2
TTBK2,1.98,21,99.32,3
PLK3,3.9365,5,99.31,4
PLK2,4.9203,1,99.07,5
ACVR2A,4.1605,4,99.05,6
TLK1,2.3671,14,99.0,7
GRK4,3.4338,8,98.89,8
GRK3,3.4543,7,98.76,9
GRK7,3.9171,6,98.53,10
GRK2,2.0796,20,97.87,11
PERK,1.1364,31,97.78,12
TGFBR2,1.9496,22,97.72,13
ATR,2.3755,13,97.68,14
ACVR2B,3.2338,9,97.58,15
TTBK1,1.0061,32,97.24,16
TLK2,1.7986,25,97.01,17
PLK1,1.8467,24,96.29,18
GRK5,2.5932,11,96.17,19
GCN2,0.8225,35,95.88,20
CK1G3,1.5934,29,95.37,21
ALK1,1.881,23,95.09,22
DNAPK,1.7966,26,95.04,23
BMPR2,0.7975,37,95.04,23
GRK6,2.2108,16,94.76,25
ALK4,1.7037,28,94.76,25
BMPR1B,2.6173,10,94.25,27
TGFBR1,2.1528,17,93.47,28
BMPR1A,2.112,18,93.43,29
CK1D,1.722,27,93.41,30
ALK7,2.2955,15,92.94,31
CK1A,0.8632,33,92.93,32
CK2A2,2.4451,12,92.72,33
ALK2,1.5453,30,92.38,34
CK2A1,2.0799,19,92.14,35
CDC7,0.8423,34,89.63,36
DSTYK,0.736,39,89.37,37
HRI,-0.3308,53,88.32,38
TTK,-2.0366,103,86.04,39
GRK1,0.6045,40,86.04,39
FAM20C,-0.0632,47,85.19,41
CK1G1,-0.0956,48,84.44,42
NEK7,-0.4284,55,82.4,43
NEK6,-0.2011,51,82.38,44
CAMK2B,0.7966,38,82.23,45
PLK4,-1.5811,82,81.7,46
COT,0.8153,36,81.43,47
HUNK,-0.5812,57,80.66,48
CHK1,0.0325,45,80.17,49
CK1E,0.1321,42,80.09,50
CK1A2,0.281,41,78.67,51
CAMK2G,0.0968,44,77.43,52
MLK1,-0.7699,61,73.98,53
MAPKAPK2,-0.5253,56,73.31,54
CAMK2A,-0.0063,46,72.98,55
IKKE,-1.3414,72,72.26,56
RSK2,-0.7364,60,69.56,57
TSSK2,-0.9196,63,69.23,58
MLK4,-1.9591,94,68.26,59
MOS,0.1112,43,68.08,60
ULK1,-1.9848,99,67.42,61
VRK2,-1.9155,92,67.39,62
CK1G2,-1.2132,68,66.47,63
PRKD1,-0.7362,59,65.81,64
TSSK3,-1.9782,98,65.61,65
MST2,-2.747,129,65.04,66
DRAK1,-1.3865,74,64.65,67
CAMK1D,-2.0495,104,64.56,68
CAMK1B,-0.3773,54,63.65,69
NIM1,-1.5982,84,63.54,70
NEK9,-1.1846,66,62.98,71
P90RSK,-1.1637,65,62.89,72
MEKK3,-1.7632,87,62.7,73
KIS,-0.7795,62,62.4,74
TBK1,-1.4506,77,61.84,75
EEF2K,-2.8889,135,61.38,76
TSSK1,-1.5847,83,61.23,77
PAK4,-3.7727,178,60.51,78
CAMK1A,-3.2343,154,59.97,79
BUB1,-2.7016,126,59.61,80
PRKD3,-1.8456,90,59.28,81
MEK1,-1.4611,78,59.24,82
STLK3,-5.2745,234,57.58,83
P38D,-1.1973,67,57.32,84
RSK3,-1.9617,95,56.97,85
PKN3,-0.6406,58,56.29,86
ANKRD3,-1.5175,80,55.46,87
AURA,-2.9209,138,55.3,88
PRKD2,-2.0216,102,55.22,89
NUAK2,-1.4208,76,55.02,90
MAPKAPK3,-1.8382,89,54.98,91
JNK1,-1.2533,71,54.72,92
BRSK1,-3.0697,144,54.6,93
DAPK1,-2.9293,139,54.54,94
PRPK,-0.177,49,54.35,95
DAPK3,-3.0211,142,54.29,96
SRPK3,-1.495,79,53.43,97
MEKK2,-2.2452,109,53.23,98
PAK5,-4.1289,195,53.12,99
NEK8,-2.8078,132,52.76,100
BIKE,-4.2743,200,52.48,101
MASTL,-1.4176,75,52.43,102
ULK2,-1.9666,96,52.36,103
NUAK1,-2.7183,127,51.82,104
AMPKA2,-2.2263,107,51.37,105
DLK,-1.2287,69,50.38,106
AAK1,-4.997,225,50.36,107
DCAMKL2,-2.4278,117,50.35,108
CAMK2D,-1.7522,86,49.55,109
MARK2,-3.0914,146,49.53,110
LATS1,-1.3627,73,49.49,111
PAK6,-3.5306,167,49.41,112
CAMK4,-2.8836,134,48.82,113
SIK,-3.2571,156,48.69,114
CAMK1G,-3.3059,158,48.15,115
MEK2,-3.7485,176,47.91,116
YSK4,-2.4263,116,47.89,117
LATS2,-2.4408,119,47.81,118
OSR1,-4.3181,201,47.04,119
AMPKA1,-2.2552,110,46.58,120
MSK1,-3.0264,143,46.4,121
MARK1,-3.5753,169,45.8,122
RSK4,-2.9106,137,45.47,123
NEK5,-2.6215,122,45.21,124
MLK3,-2.4184,115,45.01,125
MAPKAPK5,-3.5093,166,43.32,126
PIM1,-1.9767,97,42.95,127
DCAMKL1,-2.4748,120,42.49,128
TSSK4,-2.3,113,42.39,129
VRK1,-4.1686,197,41.98,130
IKKB,-1.9386,93,41.54,131
CHAK2,-2.1975,106,41.34,132
BRSK2,-4.0687,191,41.17,133
MYLK4,-3.3887,159,40.59,134
DAPK2,-1.2342,70,40.42,135
MSK2,-3.205,153,39.51,136
MARK3,-3.9455,186,39.1,137
NDR2,-2.5956,121,38.8,138
MARK4,-2.6281,124,38.76,139
GSK3A,-0.1941,50,38.71,140
QSK,-3.5522,168,37.85,141
CDK8,-2.6262,123,37.49,142
NEK2,-2.9848,141,37.4,143
PIM3,-1.9872,100,35.95,144
CHAK1,-3.497,165,35.79,145
JNK3,-2.0169,101,35.5,146
MNK2,-3.1593,150,35.0,147
JNK2,-2.2296,108,34.28,148
SRPK2,-2.8036,131,34.17,149
NDR1,-3.1311,148,34.12,150
MLK2,-2.2957,112,33.5,151
TAK1,-4.4943,208,33.3,152
RIPK3,-3.4588,163,32.91,153
PRKX,-5.1006,230,32.89,154
CAMKK1,-3.9661,187,32.85,155
PKR,-2.4385,118,32.38,156
YANK3,-1.7833,88,32.13,157
PDHK4,-1.1553,64,32.12,158
QIK,-3.8483,183,32.1,159
P38G,-2.9659,140,31.92,160
P38B,-2.9079,136,31.76,161
GSK3B,-0.302,52,30.97,162
MELK,-3.8964,185,30.79,163
SBK,-4.1089,194,30.42,164
BCKDK,-3.2757,157,30.41,165
CHK2,-4.9718,224,30.13,166
ZAK,-3.5884,170,29.17,167
WNK3,-3.1455,149,29.04,168
CDK19,-3.7569,177,28.61,169
PAK1,-3.7281,175,28.21,170
IRAK1,-4.6474,210,28.06,171
MRCKA,-4.931,222,27.89,172
SRPK1,-2.8334,133,27.51,173
IKKA,-3.2384,155,26.96,174
PHKG1,-4.6937,213,26.68,175
SSTK,-5.3052,235,26.6,176
PKACA,-5.7193,255,25.36,177
AURB,-4.8492,217,25.32,178
ERK2,-3.1841,152,25.29,179
P38A,-2.7625,130,25.03,180
CAMLCK,-1.5573,81,24.96,181
WNK4,-3.9685,188,24.52,182
PKACB,-5.1349,232,24.22,183
MEKK1,-3.3991,160,24.21,184
PAK2,-4.1797,198,24.08,185
PDHK1,-1.8541,91,24.08,185
PKCB,-4.6202,209,24.01,187
PKCH,-4.7369,215,23.73,188
PHKG2,-6.5915,272,23.53,189
CAMKK2,-5.0478,228,23.24,190
YANK2,-3.4277,161,22.67,191
P70S6KB,-3.0957,147,22.28,192
CLK2,-3.8806,184,21.53,193
ERK1,-3.8309,181,21.45,194
ERK5,-2.3495,114,21.38,195
PKG2,-5.3798,239,21.35,196
PAK3,-4.4454,204,21.15,197
PASK,-4.0624,190,20.97,198
ERK7,-4.4534,205,20.52,199
PKACG,-4.683,211,20.28,200
PINK1,-3.0803,145,20.26,201
NEK1,-5.4124,241,19.94,202
PKG1,-8.4043,305,19.47,203
MNK1,-5.1904,233,19.43,204
MEK5,-3.1796,151,19.34,205
SKMLCK,-5.1138,231,19.32,206
SLK,-5.346,236,19.28,207
SMMLCK,-4.0732,192,19.16,208
CLK1,-4.3865,202,18.85,209
CDK1,-3.807,179,18.8,210
NIK,-1.6153,85,18.68,211
PKN2,-4.4129,203,18.61,212
AURC,-5.4624,244,18.45,213
CLK4,-3.7265,174,18.37,214
CDK2,-4.0344,189,18.11,215
IRE1,-4.6888,212,17.92,216
LOK,-5.6004,248,17.27,217
BRAF,-3.7122,173,17.06,218
IRAK4,-5.4164,242,16.88,219
IRE2,-4.892,218,16.39,220
CRIK,-6.5942,273,16.13,221
MRCKB,-5.9197,262,15.55,222
WNK2,-3.4953,164,15.4,223
