index,Score,Score Rank,Percentile,Percentile Rank
CK1A2,2.3164,4,99.02,1
RAF1,1.6377,16,97.69,2
CK1G3,2.3009,5,97.63,3
MARK3,2.4642,3,97.29,4
CK1A,1.5176,19,96.52,5
AURA,3.1379,1,96.43,6
MARK4,1.7258,15,95.65,7
AMPKA1,2.1186,8,95.04,8
CK1G1,1.1475,33,95.03,9
QSK,1.7886,13,94.91,10
TBK1,1.2627,29,94.76,11
PAK1,2.1823,6,94.73,12
AURC,2.4885,2,94.62,13
MARK2,1.4859,21,94.52,14
SSTK,1.5125,20,94.48,15
PAK5,1.6281,17,94.47,16
IKKE,1.0779,35,94.27,17
ATR,0.9291,43,94.15,18
MARK1,1.2088,31,93.99,19
AURB,2.0919,9,93.96,20
PAK4,1.175,32,93.82,21
PAK2,1.6057,18,93.73,22
AMPKA2,1.8868,11,93.23,23
DNAPK,1.3618,26,93.18,24
PKACB,2.1567,7,92.96,25
PKACA,1.9232,10,92.92,26
TSSK2,1.4173,22,92.68,27
PLK3,1.3854,25,92.51,28
BRSK1,1.01,37,92.39,29
PKACG,1.7663,14,92.26,30
TSSK1,1.4118,23,91.97,31
PRKX,1.8025,12,91.9,32
PDHK1,0.4087,58,91.74,33
PLK2,1.3614,27,91.51,34
PAK6,0.9269,44,91.18,35
PAK3,0.9999,38,90.51,36
MYLK4,1.1318,34,89.81,37
CAMLCK,1.3911,24,89.72,38
SIK,0.7452,49,89.53,39
NIM1,0.2856,65,89.38,40
TSSK4,1.2595,30,89.13,41
CDC7,0.7288,50,88.66,42
PKG2,0.6154,52,88.23,43
MST4,0.5058,54,88.13,44
MRCKB,0.3282,63,88.1,45
SMG1,0.03,81,87.79,46
RSK3,0.9729,39,87.62,47
MRCKA,0.2191,71,87.52,48
CAMK1B,1.3,28,87.47,49
PDHK4,0.1913,73,87.22,50
MSK1,0.9468,42,87.21,51
HUNK,-0.1152,86,87.13,52
TSSK3,0.5903,53,86.37,53
RSK4,0.7497,48,86.03,54
TLK2,0.1604,75,85.9,55
GRK3,0.753,47,85.88,56
GRK6,0.9533,41,85.85,57
NEK2,0.1344,76,85.81,58
BRSK2,-0.3821,98,85.72,59
HPK1,-1.0912,140,85.71,60
IKKB,0.4718,56,85.57,61
ROCK2,-0.4145,103,85.56,62
PKG1,-1.0494,136,85.5,63
ROCK1,-0.852,124,85.41,64
CK1D,0.3852,60,85.27,65
ALK7,1.0647,36,85.08,66
ATM,0.1783,74,84.63,67
RSK2,0.8258,45,84.43,68
LOK,-1.0728,139,84.19,69
SGK1,0.3898,59,84.12,70
SKMLCK,-0.1449,87,83.73,71
AKT2,0.3326,62,83.59,72
SGK3,0.3153,64,83.38,73
GRK7,-0.274,93,83.26,74
AKT3,-0.6032,112,83.04,75
WNK2,0.2321,70,83.01,76
MSK2,-0.1052,84,82.83,77
DAPK1,-0.4179,104,82.62,78
QIK,-0.3672,97,82.54,79
CK1E,0.2381,69,82.21,80
ALK4,-0.1106,85,81.85,81
DAPK3,-0.7898,120,81.57,82
DMPK1,-1.3244,150,81.44,83
DAPK2,0.4328,57,81.33,84
PRKD2,0.2499,68,81.05,85
GRK2,0.2751,67,80.39,86
P70S6KB,0.205,72,80.17,87
CK2A2,-0.8691,126,79.99,88
CAMK1D,-0.4075,102,79.89,89
CK2A1,-1.041,135,79.58,90
NIK,0.2804,66,79.41,91
PIM3,0.3427,61,79.02,92
P90RSK,0.0253,82,78.92,93
AKT1,-0.7937,121,78.61,94
MNK2,-0.2641,92,78.13,95
TLK1,-1.0335,134,77.93,96
BMPR1B,0.0929,79,77.75,97
IKKA,-0.4818,107,77.73,98
PRKD3,-0.3577,96,77.61,99
PIM1,0.1223,78,77.51,100
MNK1,-0.8809,128,77.05,101
SLK,-1.8421,173,76.8,102
CRIK,-1.7803,168,76.56,103
BCKDK,-1.1911,143,76.21,104
NDR1,-0.5088,108,76.2,105
PKCD,-0.456,105,76.06,106
CLK2,0.9637,40,75.94,107
CAMK4,-0.9974,133,75.6,108
CAMK1A,-1.6574,161,75.5,109
SMMLCK,-1.2357,146,75.27,110
KHS2,-2.0157,184,75.08,111
SBK,-0.8009,122,74.32,112
CLK4,0.4844,55,74.31,113
KHS1,-1.9843,182,74.3,114
GSK3B,0.6505,51,74.23,115
WNK1,-0.3904,99,74.07,116
GRK1,-0.1504,88,73.58,117
GRK5,-0.186,90,73.43,118
ACVR2A,-0.6535,113,73.37,119
P70S6K,-1.5777,158,73.32,120
PRKD1,-0.1669,89,73.25,121
MAPKAPK2,-0.58,111,72.68,122
CHK1,-0.5306,109,72.63,123
LATS1,-0.0569,83,71.82,124
MST3,-1.4235,154,71.58,125
DCAMKL1,-0.6763,115,71.31,126
PRPK,0.0362,80,71.18,127
CAMK1G,-1.6836,164,71.14,128
GCK,-1.9765,181,71.02,129
PHKG2,-2.5336,216,70.87,130
MAPKAPK3,-0.7332,117,70.76,131
PIM2,-1.0635,137,70.7,132
CAMK2G,-0.2894,94,70.12,133
MINK,-2.5874,221,70.11,134
PLK1,-0.8706,127,70.01,135
TNIK,-2.1875,192,69.7,136
TTBK2,-0.9847,131,69.6,137
ACVR2B,-0.9528,130,69.25,138
NUAK2,-0.6643,114,68.95,139
BMPR1A,-1.46,155,68.85,140
MEK1,-1.2475,147,68.81,141
TGFBR1,-0.4691,106,68.77,142
MOS,0.1224,77,68.45,143
PKCH,-1.7696,167,68.33,144
ALK2,-1.1443,141,68.28,145
TTBK1,-2.1631,189,68.17,146
PKCG,-1.6632,163,68.09,147
CAMK2A,-0.3952,100,68.06,148
FAM20C,-2.2118,194,67.74,149
PKCE,-2.1968,193,67.66,150
PKN2,-1.345,151,67.22,151
PLK4,-2.739,227,66.83,152
NDR2,-0.8089,123,66.75,153
YSK4,-1.6619,162,66.57,154
CK1G2,-1.2115,144,66.51,155
CLK1,-0.3963,101,66.17,156
GRK4,-0.7331,116,65.16,157
ALK1,-0.7578,118,64.42,158
SNRK,-2.8828,233,63.75,159
PKCT,-2.4139,206,63.42,160
PKCA,-1.7842,169,63.27,161
HGK,-2.5999,222,63.08,162
WNK3,-1.3602,152,62.64,163
CLK3,-0.3237,95,62.4,164
DCAMKL2,-1.8248,171,61.72,165
MST2,-2.9184,236,61.7,166
MTOR,-0.1953,91,61.39,167
NEK4,-2.5456,219,61.06,168
GSK3A,0.8017,46,61.01,169
PKCI,-2.5152,212,60.99,170
MST1,-2.5319,214,60.84,171
YANK3,-0.7674,119,60.48,172
PKCB,-2.1658,190,60.26,173
TGFBR2,-1.6921,165,60.1,174
WNK4,-1.8657,176,59.98,175
PASK,-2.0777,186,59.86,176
NUAK1,-2.2605,196,59.58,177
CAMK2B,-1.2356,145,59.22,178
MELK,-2.0116,183,58.63,179
NEK11,-2.4781,209,58.21,180
YSK1,-3.504,257,58.12,181
CHAK1,-2.1025,187,57.92,182
CAMKK2,-3.3093,247,57.63,183
MEK2,-3.4107,250,57.01,184
TAO3,-1.898,178,56.92,185
LKB1,-2.3222,203,56.74,186
PHKG1,-2.5733,220,56.47,187
KIS,-1.3621,153,55.59,188
MYO3A,-4.5292,284,54.54,189
SRPK2,-1.5761,157,53.93,190
STLK3,-5.5041,302,53.66,191
RIPK3,-2.2548,195,53.51,192
MAPKAPK5,-2.9053,235,53.26,193
SRPK1,-1.0674,138,53.09,194
ULK3,-3.1486,241,52.9,195
TAK1,-3.5736,260,52.66,196
PKCZ,-2.2648,197,51.82,197
DYRK1B,-1.2639,148,51.65,198
PKN1,-3.8786,267,51.53,199
DYRK3,-1.6015,159,50.78,200
HIPK2,-1.5313,156,50.43,201
DSTYK,-1.8439,175,50.2,202
BUB1,-3.4273,253,49.77,203
HIPK4,-0.8653,125,49.75,204
CHAK2,-1.8432,174,49.24,205
PBK,-4.2029,275,49.03,206
PKN3,-0.94,129,48.77,207
LATS2,-2.3862,205,48.72,208
TAO1,-4.3767,278,48.55,209
CAMK2D,-1.8106,170,48.44,210
MYO3B,-4.6118,287,48.42,211
TAO2,-2.8512,231,48.26,212
DYRK1A,-1.7274,166,46.2,213
HIPK1,-1.2967,149,46.19,214
SRPK3,-1.9135,179,46.07,215
STK33,-3.5072,258,45.79,216
JNK2,-1.6501,160,45.77,217
NEK1,-3.6788,264,45.63,218
PDK1,-2.6742,225,45.15,219
BRAF,-2.5004,210,43.95,220
COT,-0.9881,132,43.42,221
DRAK1,-2.282,199,43.28,222
BMPR2,-0.5354,110,43.01,223
CAMKK1,-3.4923,256,41.55,224
NEK8,-3.3416,248,41.3,225
DYRK4,-2.1775,191,40.94,226
ULK2,-2.533,215,40.72,227
TTK,-5.1393,297,40.51,228
MEKK3,-2.6188,223,40.26,229
MEKK6,-4.8142,292,39.6,230
P38B,-2.5127,211,39.21,231
CDKL2,-2.3196,202,38.87,232
OSR1,-4.7686,290,38.86,233
DYRK2,-1.9607,180,38.84,234
MEK5,-2.5358,217,38.78,235
NEK7,-2.7704,228,38.46,236
MAK,-3.2177,245,38.1,237
EEF2K,-4.0127,270,38.09,238
JNK1,-2.3129,201,38.07,239
HIPK3,-2.1274,188,37.66,240
GCN2,-2.9868,238,37.64,241
MASTL,-1.8403,172,37.61,242
IRAK1,-4.1318,274,35.59,243
RIPK2,-4.9997,295,35.51,244
CHK2,-4.5901,286,35.5,245
MLK1,-2.4637,208,35.34,246
P38G,-2.8218,229,34.77,247
ALPHAK3,-4.5176,283,34.61,248
NEK6,-2.8554,232,34.58,249
P38A,-2.2788,198,33.76,250
YANK2,-2.8425,230,33.74,251
PERK,-3.1547,242,33.63,252
IRE2,-3.6214,263,33.22,253
MAP3K15,-4.0057,269,33.13,254
P38D,-3.1762,244,33.13,254
MEKK2,-3.0483,239,32.31,256
ERK1,-3.0623,240,32.3,257
CDK10,-4.2971,277,31.76,258
ICK,-4.639,288,31.53,259
CDK12,-3.2543,246,31.52,260
NLK,-1.1766,142,30.95,261
ASK1,-5.5399,304,30.68,262
GAK,-3.4168,251,30.47,263
ANKRD3,-2.4573,207,29.9,264
CDK7,-2.977,237,29.74,265
ZAK,-3.5747,261,29.52,266
PKR,-2.5454,218,29.42,267
NEK5,-3.456,254,28.72,268
