index,Score,Score Rank,Percentile,Percentile Rank
EEF2K,3.0795,1,99.68,1
MEK2,0.1537,31,99.08,2
NEK1,1.0892,11,98.81,3
TNIK,1.527,4,98.52,4
TLK1,1.96,2,98.43,5
HGK,1.1816,9,98.25,6
HRI,1.1911,8,97.9,7
NEK5,0.8534,13,97.5,8
MST1,0.8667,12,97.19,9
TTK,-0.0697,38,96.7,10
OSR1,0.091,35,96.55,11
LRRK2,0.1554,30,96.44,12
ASK1,-0.4925,59,96.38,13
MYO3B,0.0136,36,96.37,14
PERK,0.6992,15,96.23,15
NEK4,0.2684,25,96.06,16
MEKK1,0.3761,23,96.01,17
KHS1,0.5396,20,95.74,18
YSK1,-0.1045,39,95.7,19
TAO2,0.1482,32,95.67,20
AAK1,0.1712,28,95.47,21
ALK4,1.8041,3,95.11,22
MINK,-0.1328,40,95.1,23
MEKK2,0.1603,29,95.06,24
MST2,-0.171,41,95.02,25
MEK5,-0.3013,49,94.87,26
MEK1,-0.1711,42,94.76,27
BMPR2,0.7655,14,94.66,28
VRK1,-0.7076,66,94.64,29
MYO3A,-0.8202,71,94.33,30
KHS2,0.222,27,94.33,30
VRK2,-0.4455,54,94.19,32
BIKE,-0.5117,63,93.94,33
GCK,-0.0008,37,93.62,34
MEKK6,-1.1623,86,93.21,35
MPSK1,1.1367,10,92.8,36
MAP3K15,-0.4944,60,92.55,37
TAO1,-0.9819,81,92.38,38
STLK3,-2.2242,143,92.26,39
HPK1,-0.3425,52,91.82,40
NEK3,-0.4513,55,91.59,41
LKB1,-0.1792,43,91.59,41
PDK1,-0.1839,44,91.41,43
DCAMKL1,1.4677,5,90.18,44
HASPIN,-0.9177,79,89.09,45
DCAMKL2,0.6069,17,88.62,46
TGFBR2,0.1143,34,88.51,47
NEK8,-0.7503,69,88.46,48
TGFBR1,1.2281,7,88.44,49
BMPR1B,1.3876,6,88.27,50
TAK1,-1.5546,107,87.5,51
ALK1,0.604,18,86.58,52
ACVR2B,0.5618,19,85.71,53
CAMKK1,-1.2041,89,85.03,54
MST3,-0.5075,62,84.96,55
TAO3,-0.4022,53,84.69,56
ALK2,0.2646,26,84.5,57
ACVR2A,0.304,24,84.06,58
ZAK,-1.0121,82,83.65,59
GRK2,0.3881,22,82.68,60
TLK2,-0.2144,46,81.43,61
NEK11,-1.4021,96,80.77,62
CAMKK2,-2.1124,137,80.69,63
SRPK3,0.6468,16,80.48,64
HUNK,-0.622,64,80.05,65
GAK,-1.4097,98,79.86,66
NEK2,-0.488,58,77.28,67
