index,Score,Score Rank,Percentile,Percentile Rank
CAMKK2,0.7109,6,98.66,1
LKB1,1.1366,2,98.27,2
GAK,0.7249,5,97.95,3
PRP4,4.3192,1,97.9,4
BIKE,0.2574,9,96.86,5
PBK,0.9957,3,96.14,6
MYO3B,-0.3171,21,95.29,7
MST2,-0.1879,17,94.94,8
CAMKK1,-0.104,15,94.78,9
NEK1,-0.2025,18,94.42,10
MEK2,-1.2409,58,93.92,11
NEK5,0.0707,13,92.58,12
NEK3,-0.3287,22,92.5,13
MST1,-0.2077,19,92.23,14
AAK1,-0.8072,33,91.79,15
MEKK1,-0.2192,20,91.55,16
MINK,-0.8059,32,91.1,17
MASTL,-0.1512,16,87.62,18
MYO3A,-1.9799,101,87.46,19
STLK3,-2.9517,159,87.44,20
MEK5,-0.9024,41,87.1,21
LRRK2,-1.1013,49,86.79,22
GCK,-0.8855,38,86.41,23
OSR1,-1.6835,83,86.22,24
NEK4,-0.9356,43,86.04,25
YSK4,-0.4911,25,85.82,26
PKR,-0.4502,23,84.83,27
TTK,-2.2652,123,84.01,28
MEKK2,-0.8664,36,83.93,29
TNIK,-1.2888,60,82.82,30
TAO1,-2.1656,113,82.45,31
PERK,-0.87,37,81.94,32
PINK1,0.1524,12,81.41,33
TAO3,-0.6861,30,80.63,34
TGFBR1,0.2648,8,79.92,35
TAO2,-1.498,71,78.84,36
NEK8,-1.4679,70,78.84,36
VRK2,-1.5239,72,77.7,38
TAK1,-2.4106,130,76.0,39
MEK1,-1.08,48,75.3,40
CK2A2,-1.6346,81,75.13,41
HPK1,-1.9782,100,74.69,42
MPSK1,-0.7755,31,74.52,43
LOK,-1.8708,93,74.09,44
HRI,-1.2317,57,73.79,45
MLK2,-0.6069,26,73.43,46
SLK,-2.0941,108,73.24,47
CK2A1,-2.0246,103,73.09,48
YSK1,-2.5908,139,72.87,49
KHS1,-2.0923,107,72.76,50
KHS2,-2.254,121,71.83,51
HGK,-2.1593,112,71.33,52
ALK2,-1.0474,45,69.83,53
ASK1,-3.628,186,69.55,54
P38D,0.8348,4,69.46,55
TBK1,-1.1841,54,67.93,56
BMPR1A,-1.565,75,67.58,57
PDK1,-1.7876,86,67.47,58
P38B,0.2215,10,65.1,59
NEK2,-1.2947,62,65.09,60
GRK5,-0.6777,29,64.98,61
MOS,0.0066,14,64.64,62
P38A,0.3132,7,64.49,63
VRK1,-3.1445,169,64.48,64
ULK3,-2.4356,132,64.03,65
CDK6,-0.6591,28,63.89,66
ALK4,-0.8222,35,63.82,67
IKKE,-1.728,85,63.78,68
