index,Score,Score Rank,Percentile,Percentile Rank
VRK2,0.5653,8,99.26,1
VRK1,-0.1556,22,97.03,2
CAMK2B,2.2937,1,92.22,3
CAMK2D,1.4973,2,91.92,4
ASK1,-1.6625,58,90.11,5
ALK2,0.9411,4,89.26,6
TGFBR1,1.3334,3,89.1,7
FAM20C,0.7862,5,88.84,8
ALPHAK3,-1.0025,40,87.68,9
STLK3,-2.9964,123,87.07,10
GRK4,0.7203,6,86.79,11
ALK4,0.2046,15,86.21,12
BIKE,-2.0438,72,83.95,13
BMPR1A,0.208,14,83.92,14
CAMK2G,0.5103,9,83.83,15
GRK5,0.5777,7,83.58,16
CK2A1,-0.3556,26,83.43,17
CK1D,0.1167,16,83.02,18
GRK1,0.3528,11,82.5,19
CAMKK2,-1.9914,70,82.34,20
GRK7,-0.4054,29,82.26,21
TLK2,-0.1523,21,82.2,22
CK2A2,-0.5167,30,82.11,23
PLK2,-0.2105,23,81.76,24
AAK1,-2.4424,90,81.75,25
GAK,-1.454,49,79.36,26
ACVR2A,-0.328,25,77.65,27
CAMK2A,0.4038,10,77.61,28
MAPKAPK2,-0.1315,20,77.33,29
GRK6,0.2439,12,77.27,30
BMPR1B,0.0414,17,77.18,31
MEKK6,-2.8016,109,75.83,32
ALK7,0.2387,13,75.19,33
GRK3,-0.0657,19,74.56,34
ZAK,-1.7444,63,72.18,35
MAPKAPK3,-0.6618,33,71.64,36
PLK3,-0.8088,35,71.49,37
YANK2,-1.0832,41,70.99,38
WNK4,-1.3437,47,68.72,39
TSSK2,-0.9926,39,68.15,40
MINK,-2.7063,104,68.14,41
MARK2,-1.9002,66,68.1,42
IRAK1,-2.1919,76,66.73,43
ACVR2B,-1.1145,42,66.68,44
MAP3K15,-2.4024,86,66.68,44
BCKDK,-1.7209,61,66.47,46
BMPR2,-0.2128,24,66.25,47
YANK3,-0.5424,31,66.1,48
PLK1,-1.1643,44,64.54,49
DLK,-0.8481,37,63.22,50
CHK1,-1.1407,43,62.97,51
MARK4,-1.4175,48,62.9,52
TLK1,-1.9419,68,62.59,53
EEF2K,-2.8342,113,62.45,54
ALK1,-0.8444,36,62.07,55
PDHK1,-0.8952,38,61.67,56
CAMLCK,-0.7478,34,60.91,57
WNK1,-1.2297,46,60.41,58
PKR,-1.5132,52,60.09,59
TAK1,-3.2316,134,60.06,60
MST2,-3.0158,124,59.67,61
SMG1,-1.5407,53,58.19,62
PDHK4,-0.6058,32,58.19,62
SKMLCK,-2.6716,103,57.8,64
RIPK1,-1.6821,60,57.76,65
DAPK1,-2.8203,110,56.45,66
DNAPK,-1.5098,51,55.72,67
MAPKAPK5,-2.7679,107,55.5,68
ANKRD3,-1.5613,54,54.24,69
CAMKK1,-2.8859,116,53.86,70
MARK1,-3.0595,126,53.85,71
MEKK3,-2.1397,74,52.93,72
NEK1,-3.2595,136,52.64,73
TTBK1,-3.284,137,52.27,74
HGK,-3.1239,128,52.12,75
PASK,-2.5292,97,51.38,76
WNK2,-1.6136,56,51.18,77
MEK1,-1.631,57,51.05,78
PRP4,-1.767,65,50.68,79
RIPK2,-4.1393,191,50.61,80
PLK4,-3.7596,170,50.52,81
DAPK3,-3.221,133,50.5,82
PDK1,-2.4877,94,50.28,83
TTK,-4.5906,219,50.17,84
SMMLCK,-2.712,105,50.12,85
SSTK,-3.471,154,49.55,86
TSSK1,-2.3751,83,49.21,87
OSR1,-4.2138,196,48.95,88
MEKK2,-2.4181,88,48.64,89
MARK3,-3.3826,146,48.5,90
MPSK1,-2.3226,79,48.45,91
TNIK,-3.3181,139,47.77,92
ULK3,-3.4684,152,47.68,93
YSK4,-2.4696,92,46.74,94
DYRK4,-1.6648,59,46.71,95
LRRK2,-3.2093,131,45.75,96
CAMK1D,-3.4343,148,45.62,97
JNK1,-1.9053,67,45.08,98
YSK1,-4.3255,201,44.27,99
MLK3,-2.4861,93,43.61,100
GSK3B,-0.0446,18,43.1,101
HASPIN,-4.3514,203,43.04,102
PKG2,-3.7851,172,42.93,103
MLK4,-3.3587,144,42.25,104
TTBK2,-2.5297,98,42.19,105
MEK2,-3.9724,180,41.82,106
IKKE,-2.5412,99,41.33,107
DSTYK,-2.357,81,40.99,108
RSK2,-2.3923,85,40.59,109
CK1G3,-2.3867,84,40.43,110
MNK2,-2.8491,114,39.9,111
MST1,-3.5286,157,39.64,112
RIPK3,-3.0566,125,39.58,113
NEK3,-4.1224,190,39.1,114
DMPK1,-4.7546,224,39.09,115
ROCK2,-4.2924,198,38.99,116
MSK1,-3.4618,150,38.9,117
SBK,-3.5296,158,38.67,118
IKKB,-2.1102,73,38.27,119
MLK1,-2.3596,82,37.63,120
P38D,-2.8616,115,37.58,121
BRAF,-2.7576,106,37.4,122
KHS2,-4.3324,202,37.21,123
JNK3,-1.9445,69,37.18,124
TSSK4,-2.6027,101,37.17,125
MEK5,-2.5841,100,37.15,126
MAK,-3.3498,142,36.83,127
NEK11,-3.3447,141,36.77,128
ICK,-4.1088,188,36.64,129
P38B,-2.6591,102,36.55,130
NEK2,-3.0666,127,36.07,131
PRPK,-0.3988,28,35.92,132
RSK4,-3.5214,156,35.37,133
TAO1,-5.1385,238,35.31,134
BUB1,-4.4954,212,35.11,135
TBK1,-2.4513,91,35.04,136
NEK4,-4.0831,187,34.58,137
MEKK1,-2.9553,120,34.45,138
GSK3A,-0.3778,27,34.33,139
IKKA,-2.8289,111,34.31,140
DYRK2,-2.338,80,34.06,141
GCK,-3.7988,173,33.48,142
WNK3,-2.8954,117,33.46,143
KHS1,-4.3987,205,33.27,144
CRIK,-5.3318,242,32.49,145
MSK2,-3.5757,159,32.2,146
PKN3,-1.6078,55,32.06,147
NEK5,-3.287,138,31.85,148
MYO3B,-5.6643,252,31.83,149
GRK2,-1.1997,45,31.16,150
PKG1,-7.1807,294,31.1,151
AURA,-4.3951,204,30.43,152
DAPK2,-1.4597,50,30.3,153
MOK,-4.0009,183,30.01,154
MST3,-3.6422,162,29.67,155
AMPKA1,-3.2333,135,29.55,156
SGK3,-3.9123,177,29.27,157
LATS1,-2.5133,96,29.25,158
HPK1,-4.4819,210,29.15,159
P90RSK,-2.8333,112,29.11,160
MYLK4,-3.9841,181,29.03,161
DRAK1,-2.9025,118,28.94,162
MYO3A,-6.0677,262,28.69,163
JNK2,-2.5083,95,28.42,164
NEK7,-3.3516,143,28.1,165
TAO3,-3.2016,130,27.86,166
DYRK1B,-3.4664,151,27.16,167
SGK1,-4.5542,217,26.18,168
QSK,-4.3164,200,25.58,169
NIM1,-3.604,161,25.39,170
PRKD1,-3.5088,155,25.26,171
MASTL,-2.228,78,25.18,172
TAO2,-3.7671,171,25.16,173
DYRK3,-4.0338,184,25.09,174
ATM,-2.7842,108,24.77,175
BRSK2,-5.2453,240,24.54,176
STK33,-4.8295,229,24.5,177
DCAMKL1,-3.6564,165,23.25,178
QIK,-4.5217,215,22.65,179
IRAK4,-4.818,227,22.64,180
CHK2,-5.6011,250,22.28,181
CAMK4,-4.5712,218,22.24,182
PKCD,-3.6591,166,21.61,183
RSK3,-3.9951,182,21.4,184
P38A,-2.981,122,21.32,185
MLK2,-2.9506,119,20.37,186
CDK8,-3.5972,160,20.09,187
CAMK1A,-6.3109,274,20.0,188
PERK,-3.8696,175,19.93,189
ULK2,-3.7055,167,19.81,190
NEK9,-3.3891,147,19.59,191
PKACG,-4.7418,223,19.53,192
ROCK1,-6.6343,283,19.47,193
PKACA,-6.1723,265,19.25,194
PAK2,-4.503,213,19.18,195
LKB1,-4.1956,194,18.94,196
BRSK1,-5.4771,246,18.65,197
PKN2,-4.4428,208,18.24,198
PKCA,-4.8929,231,18.15,199
TGFBR2,-3.7212,169,18.04,200
MST4,-4.1091,189,17.9,201
COT,-2.412,87,17.9,201
PAK6,-6.024,260,17.54,203
AMPKA2,-4.4838,211,17.38,204
DCAMKL2,-4.1827,193,17.2,205
HIPK1,-3.9652,179,17.13,206
PKCE,-6.341,277,16.84,207
HRI,-3.9571,178,16.43,208
PKCT,-6.2483,269,16.43,208
TSSK3,-6.205,267,16.23,210
PKCH,-5.4381,245,15.76,211
CLK2,-4.5344,216,15.49,212
PIM1,-3.4393,149,15.33,213
P38G,-3.9079,176,15.32,214
PIM3,-3.1605,129,15.19,215
LATS2,-4.7953,225,14.53,216
CK1E,-2.4377,89,14.43,217
CLK4,-4.0408,185,14.37,218
NUAK2,-3.653,164,14.26,219
HIPK4,-3.8315,174,13.65,220
CLK1,-4.97,232,13.6,221
CLK3,-3.3444,140,13.5,222
PKN1,-7.4212,298,13.42,223
PKCG,-5.6803,254,13.38,224
CAMK1B,-1.7657,64,13.3,225
CK1G2,-3.7143,168,13.03,226
ULK1,-5.0543,235,12.83,227
CDK19,-5.037,234,12.79,228
MNK1,-5.9063,258,12.78,229
AKT1,-6.1509,264,12.55,230
MRCKB,-6.2784,272,12.17,231
SRPK2,-4.4361,207,12.17,231
HIPK2,-5.4896,247,11.77,233
CHAK1,-5.766,256,11.7,234
PAK1,-4.9956,233,11.54,235
ERK7,-5.1132,237,11.52,236
CK1G1,-4.7958,226,11.5,237
LOK,-6.2783,271,11.45,238
PRKD2,-5.6695,253,10.99,239
HIPK3,-5.3208,241,10.81,240
PHKG2,-8.2503,308,10.44,241
CK1A2,-2.0411,71,10.15,242
HUNK,-4.4042,206,10.04,243
PAK4,-8.2168,305,9.9,244
MELK,-5.901,257,9.78,245
PKCI,-7.3968,297,9.73,246
CDK7,-4.8274,228,9.56,247
PAK5,-8.125,303,9.55,248
NEK8,-5.3372,243,9.23,249
PAK3,-5.6307,251,9.2,250
PKCB,-6.2428,268,9.19,251
SRPK1,-4.5131,214,8.95,252
CDKL2,-4.5906,219,8.93,253
PBK,-7.9712,300,8.73,254
CDK12,-5.1773,239,8.57,255
CAMK1G,-6.2042,266,8.33,256
CK1A,-4.1543,192,8.32,257
SRPK3,-4.3062,199,8.26,258
PKACB,-6.6905,284,8.04,259
SIK,-6.4312,280,8.02,260
MRCKA,-6.6065,282,8.0,261
CDK9,-5.5187,248,7.91,262
PHKG1,-7.142,293,7.91,262
DYRK1A,-4.8544,230,7.81,264
AURB,-6.3324,275,7.81,264
NDR2,-5.7353,255,6.92,266
PRKX,-7.8753,299,6.9,267
CDK18,-6.3362,276,6.7,268
CDK13,-3.4706,153,6.67,269
IRE1,-6.3452,278,6.51,270
AKT3,-8.2398,307,6.4,271
NEK6,-5.073,236,6.36,272
CDK1,-4.6867,222,6.34,273
PKCZ,-6.5021,281,6.28,274
NIK,-2.1871,75,6.27,275
ERK1,-5.585,249,6.02,276
CDKL5,-4.2089,195,5.78,277
MTOR,-3.2144,132,5.76,278
CDK14,-7.267,295,5.59,279
SLK,-6.9286,289,5.41,280
PRKD3,-6.016,259,5.37,281
CDK5,-7.0908,291,5.36,282
CHAK2,-4.6045,221,5.19,283
P70S6K,-7.1109,292,4.99,284
SNRK,-8.0651,302,4.79,285
GCN2,-6.0415,261,4.73,286
ATR,-1.7431,62,4.6,287
CDK4,-7.0551,290,4.43,288
PIM2,-5.374,244,3.83,289
IRE2,-6.7191,285,3.8,290
AKT2,-6.25,270,3.73,291
NLK,-3.3775,145,3.62,292
