index,Score,Score Rank,Percentile,Percentile Rank
TGFBR2,3.3518,6,99.76,1
GCN2,2.5763,11,99.74,2
SMG1,3.8541,2,99.66,3
ATM,4.5833,1,99.65,4
TLK1,2.8481,10,99.49,5
PERK,1.6916,23,98.97,6
ALK4,3.1233,8,98.8,7
BMPR2,1.1975,27,98.7,8
GRK2,2.3282,16,98.52,9
ACVR2A,3.6977,4,98.5,10
TLK2,2.3549,15,98.39,11
TGFBR1,3.8504,3,98.08,12
ACVR2B,3.5179,5,98.07,13
GRK3,2.9443,9,97.95,14
ATR,2.3905,12,97.72,15
CK1G2,2.3811,14,97.39,16
PLK2,3.1521,7,96.9,17
PLK3,2.3889,13,96.71,18
HRI,0.7935,31,96.52,19
CK1A2,1.5993,25,96.2,20
CK1A,1.4305,26,96.16,21
ALK1,1.7602,22,94.51,22
ALK2,1.9137,21,93.95,23
GRK4,1.6442,24,93.61,24
BMPR1A,2.1363,19,93.51,25
BMPR1B,2.2233,17,92.6,26
CK1E,0.9283,29,92.6,26
ALK7,2.1859,18,92.39,28
CK1G3,0.9487,28,92.08,29
PLK1,0.5363,32,88.62,30
CK1G1,0.165,36,87.39,31
GRK7,0.2858,34,87.16,32
TTK,-2.0103,87,86.29,33
GRK5,0.8158,30,85.86,34
TTBK1,-0.8279,47,84.35,35
KIS,2.1257,20,83.6,36
CDC7,0.2251,35,83.35,37
ULK1,-0.9875,53,83.22,38
CK1D,0.0997,37,82.89,39
DNAPK,-0.1941,39,79.97,40
TBK1,-0.4872,40,79.83,41
NEK7,-0.8127,46,76.55,42
DCAMKL2,-0.8031,45,76.39,43
TTBK2,-0.6164,44,75.79,44
GRK6,0.0695,38,74.74,45
HUNK,-0.9985,55,73.6,46
VRK2,-1.7165,75,72.98,47
PLK4,-2.4555,109,70.9,48
IKKE,-1.4329,65,70.55,49
MEK2,-2.8811,129,70.1,50
NEK8,-1.9799,84,69.71,51
CHK1,-0.8507,51,67.8,52
P38D,0.3805,33,67.44,53
ANKRD3,-1.1134,59,66.2,54
NIM1,-1.467,68,65.96,55
DSTYK,-1.0594,58,64.67,56
CK2A2,-2.8915,131,64.51,57
NEK5,-1.7456,76,63.9,58
NUAK1,-2.0037,85,63.62,59
GRK1,-0.614,43,63.29,60
NEK9,-1.1824,60,63.01,61
ULK2,-1.4473,66,62.77,62
CAMK1A,-3.0659,143,61.96,63
MARK2,-2.3446,103,61.66,64
CK2A1,-3.2889,158,61.52,65
VRK1,-3.3003,159,61.05,66
IRE2,-2.0302,90,60.71,67
NEK6,-1.5393,71,60.36,68
CAMK4,-2.1884,95,59.99,69
MEK1,-1.4556,67,59.5,70
IRAK1,-2.7364,122,57.99,71
PHKG1,-2.4983,112,57.59,72
STLK3,-5.2788,248,57.51,73
YSK4,-2.0578,91,57.49,74
MLK1,-1.4968,70,57.48,75
PRP4,-1.2999,62,57.06,76
DAPK2,-0.8325,49,56.93,77
MST2,-3.1641,151,56.49,78
AURA,-2.8866,130,55.93,79
CLK1,-1.2276,61,55.87,80
SRPK3,-1.3483,63,55.85,81
EEF2K,-3.1902,154,55.16,82
DCAMKL1,-1.7957,77,54.09,83
RIPK2,-3.9485,195,53.81,84
TAK1,-3.5289,167,53.67,85
SNRK,-3.5859,170,53.49,86
IRE1,-2.3261,101,53.2,87
SIK,-2.9694,138,53.16,88
BUB1,-3.1892,153,52.92,89
MLK4,-2.8406,125,52.46,90
CHAK1,-2.4664,110,51.99,91
OSR1,-4.0772,201,51.44,92
MAPKAPK2,-2.2743,97,51.37,93
BRSK2,-3.4036,163,50.9,94
CAMLCK,-1.0065,56,50.89,95
CLK4,-1.3554,64,50.55,96
CDK8,-1.8328,78,50.52,97
CAMK1D,-3.1022,144,50.48,98
TSSK1,-2.306,100,50.31,99
CHK2,-3.5841,169,50.27,100
RIPK3,-2.4325,108,50.25,101
P38G,-1.9664,81,50.03,102
HIPK4,-0.8936,52,49.4,103
MAPKAPK5,-3.1599,149,49.02,104
MARK4,-2.1878,94,47.84,105
CDK19,-2.4218,106,47.73,106
P38A,-1.4867,69,47.48,107
MELK,-2.7659,124,47.4,108
MYLK4,-3.0587,142,47.11,109
MAPKAPK3,-2.341,102,47.07,110
COT,-0.8302,48,46.82,111
SSTK,-3.7075,181,46.36,112
CDK2,-2.6158,118,46.02,113
RSK3,-2.5691,116,45.95,114
QSK,-3.1133,145,45.24,115
MARK3,-3.6558,175,44.0,116
CAMK1B,-0.9921,54,43.56,117
MLK3,-2.4982,111,43.37,118
AURB,-3.7365,184,43.23,119
CAMK1G,-3.6064,172,43.16,120
MOS,-0.573,41,42.96,121
TSSK2,-2.6292,120,42.87,122
PHKG2,-4.9831,235,42.11,123
NEK3,-3.9499,196,41.81,124
MARK1,-3.8433,191,41.38,125
P38B,-2.4218,106,40.87,126
IKKB,-1.9785,83,40.79,127
MEKK1,-2.7131,121,40.36,128
CHAK2,-2.2751,98,39.53,129
DAPK3,-3.7994,190,39.35,130
DAPK1,-3.7355,183,39.14,131
P90RSK,-2.3585,104,38.85,132
NEK1,-4.1092,202,38.75,133
RAF1,-1.5789,72,38.56,134
PKR,-2.2301,96,38.5,135
AMPKA2,-3.0285,140,38.2,136
ERK2,-2.3874,105,38.04,137
SKMLCK,-3.9226,194,37.73,138
MEKK2,-2.8517,128,37.34,139
PINK1,-2.1555,92,37.29,140
ERK5,-1.6612,73,37.11,141
BRSK1,-4.2029,206,36.61,142
ALPHAK3,-4.4235,215,36.52,143
PAK2,-3.4465,165,36.51,144
ERK1,-2.8466,126,35.5,145
PRKD3,-3.3343,161,35.04,146
QIK,-3.6783,178,34.78,147
AMPKA1,-2.9233,134,34.77,148
NLK,-1.0342,57,34.06,149
MRCKA,-4.5471,222,33.93,150
ULK3,-4.3724,211,33.74,151
ERK7,-3.6658,176,33.22,152
NEK4,-4.1829,204,32.88,153
DYRK1A,-2.8505,127,32.59,154
YANK2,-2.9017,133,32.54,155
JNK1,-2.6251,119,32.4,156
NEK2,-3.305,160,32.38,157
NUAK2,-2.554,114,32.13,158
IKKA,-2.9491,136,32.1,159
MASTL,-2.028,88,31.29,160
WNK4,-3.5382,168,31.02,161
PAK4,-6.0554,270,30.93,162
WNK3,-3.0425,141,30.87,163
DYRK2,-2.5825,117,30.79,164
PRKD1,-3.1137,146,30.58,165
PKG1,-7.2783,297,30.02,166
DRAK1,-2.8972,132,29.07,167
RIPK1,-3.2348,157,28.87,168
DYRK4,-3.1706,152,28.75,169
LATS2,-3.6356,173,28.73,170
PRKD2,-3.9179,193,28.63,171
BRAF,-3.1373,147,28.43,172
STK33,-4.5745,223,28.2,173
CAMK2B,-3.3764,162,28.1,174
CAMKK1,-4.255,208,28.01,175
MLK2,-2.5601,115,27.8,176
FAM20C,-5.0903,238,27.76,177
SRPK2,-3.2252,155,27.59,178
IRAK4,-4.3914,212,27.38,179
MNK2,-3.6976,180,27.14,180
YANK3,-1.9719,82,27.06,181
CDK17,-4.037,199,27.01,182
PAK3,-4.0757,200,26.26,183
PAK5,-6.2458,276,26.02,184
ROCK1,-6.1076,272,25.65,185
ZAK,-3.7407,185,25.62,186
MEKK3,-3.2255,156,25.24,187
SRPK1,-3.0138,139,25.12,188
MNK1,-4.8199,231,23.57,189
DYRK3,-4.1677,203,23.47,190
DLK,-2.0287,89,23.45,191
CDK6,-4.4896,219,23.44,192
AAK1,-6.741,287,23.23,193
CLK2,-3.7162,182,23.17,194
MSK1,-4.4284,216,23.13,195
BIKE,-5.534,256,22.65,196
NDR2,-3.7736,187,22.6,197
PRPK,-0.5893,42,22.23,198
ROCK2,-5.5466,258,21.63,199
SMMLCK,-3.9501,197,21.63,199
CDK14,-4.4693,217,21.61,201
SLK,-5.2037,242,21.18,202
RSK2,-3.4216,164,21.18,202
TSSK4,-3.6737,177,20.65,204
MRCKB,-5.5411,257,20.02,205
CAMK2D,-3.4503,166,19.96,206
TSSK3,-5.8029,264,19.88,207
LATS1,-3.1607,150,19.76,208
CDKL5,-2.9355,135,19.61,209
CDK7,-3.7535,186,19.58,210
CAMKK2,-5.3249,249,19.07,211
CDK1,-3.7933,189,19.06,212
CDK18,-4.6371,225,19.0,213
CAMK2G,-1.9008,80,18.86,214
AURC,-5.4529,253,18.55,215
WNK1,-3.7805,188,18.52,216
DYRK1B,-4.2128,207,18.38,217
PKG2,-5.6476,261,18.38,217
CLK3,-2.9585,137,18.18,219
MST1,-4.7019,226,17.83,220
CDK5,-4.8232,232,17.8,221
CRIK,-6.4789,279,17.42,222
MSK2,-4.4838,218,17.08,223
CDK12,-4.2884,210,17.01,224
MYO3B,-6.8427,290,16.8,225
CDK16,-5.2732,246,16.69,226
LOK,-5.6609,262,16.67,227
TAO1,-6.5184,281,16.57,228
CDK13,-2.7641,123,16.42,229
NIK,-1.6985,74,16.37,230
HIPK2,-5.01,236,15.92,231
PKCH,-5.4417,252,15.72,232
MYO3A,-7.0632,295,15.59,233
PAK1,-4.6216,224,15.57,234
CDKL1,-2.0071,86,15.44,235
PDHK1,-2.1748,93,15.14,236
CDK3,-6.531,282,14.7,237
CDK4,-5.225,243,14.59,238
PKACA,-6.5854,283,14.37,239
DMPK1,-6.5137,280,13.43,240
HIPK1,-4.3997,214,13.36,241
P70S6K,-5.9567,269,13.26,242
PKN1,-7.4779,300,13.07,243
MINK,-5.8887,266,12.75,244
PKN3,-2.5354,113,12.73,245
CDKL2,-4.1845,205,12.47,246
PKACG,-5.4029,250,12.08,247
MAP3K15,-5.5037,255,12.0,248
PDHK4,-1.837,79,11.86,249
YSK1,-6.7421,288,11.84,250
TAO2,-4.4961,221,11.42,251
HASPIN,-7.0139,294,11.39,252
PKCD,-4.4931,220,11.3,253
HGK,-5.5894,259,11.27,254
NEK11,-4.8559,233,11.14,255
NDR1,-4.8039,230,10.96,256
CDK9,-5.0656,237,10.87,257
PAK6,-6.912,292,10.46,258
PKCT,-7.1473,296,10.09,259
JNK2,-3.5996,171,9.75,260
MEK5,-3.6862,179,9.72,261
PKCB,-6.1644,274,9.71,262
AKT2,-5.2782,247,9.6,263
HIPK3,-5.5901,260,9.54,264
BCKDK,-4.7272,227,9.48,265
WNK2,-3.9823,198,9.38,266
PKCE,-7.575,302,9.38,266
MEKK6,-6.908,291,9.26,268
AKT1,-6.6379,285,8.95,269
PKCI,-7.59,303,8.9,270
PKCZ,-5.9555,268,8.89,271
SBK,-6.2881,277,8.75,272
PKN2,-5.4092,251,8.66,273
PDK1,-4.3978,213,8.57,274
PKCA,-6.207,275,7.94,275
GSK3B,-0.8392,50,7.9,276
CDK10,-7.9029,305,7.78,277
LRRK2,-5.1664,241,7.76,278
PKACB,-6.732,286,7.74,279
PIM3,-3.8572,192,7.6,280
LKB1,-5.2725,245,7.44,281
MPSK1,-5.4879,254,7.34,282
SGK3,-6.1097,273,7.0,283
TNIK,-6.1046,271,6.95,284
MOK,-7.3452,299,6.92,285
ASK1,-6.938,293,6.9,286
PASK,-5.1512,240,6.64,287
RSK4,-5.8854,265,6.59,288
MTOR,-3.1417,148,6.32,289
CAMK2A,-4.7653,229,5.83,290
TAO3,-4.8672,234,5.81,291
JNK3,-3.6433,174,5.8,292
HPK1,-6.8213,289,5.19,293
MST3,-6.3552,278,5.04,294
AKT3,-8.566,307,5.03,295
ICK,-8.6219,309,5.0,296
GCK,-5.9459,267,4.74,297
KHS2,-7.5475,301,4.72,298
PIM2,-5.2468,244,4.63,299
MST4,-5.714,263,4.24,300
P70S6KB,-4.2682,209,4.12,301
PKCG,-7.3018,298,3.95,302
SGK1,-6.6066,284,3.94,303
PRKX,-8.5845,308,3.88,304
KHS1,-7.6628,304,3.65,305
MAK,-8.033,306,3.04,306
GSK3A,-2.3012,99,2.62,307
