index,Score,Score Rank,Percentile,Percentile Rank
LOK,2.0508,8,99.22,1
HPK1,2.11,7,99.12,2
SLK,1.711,12,98.75,3
TAO1,0.6601,38,98.09,4
KHS2,1.433,17,97.81,5
KHS1,1.19,22,97.62,6
TAO2,0.6194,39,97.47,7
DMPK1,2.2258,5,96.92,8
PKG1,2.8177,1,96.81,9
MST3,1.1337,25,96.62,10
MEKK6,-0.4539,86,96.5,11
NEK11,0.164,57,96.27,12
MRCKB,2.7043,2,96.25,13
YSK1,0.0435,61,96.24,14
MYO3A,-0.2878,77,96.24,14
DAPK1,2.4597,3,96.11,16
ROCK1,1.8492,9,95.95,17
ULK3,0.96,28,95.89,18
TNIK,0.425,47,95.72,19
VRK1,-0.5219,90,95.59,20
MEK2,-0.9753,120,95.51,21
MRCKA,2.3068,4,95.43,22
ROCK2,1.7222,11,95.31,23
MINK,-0.0947,66,95.28,24
RIPK2,-0.2564,72,95.2,25
GCK,0.2498,55,95.02,26
PDK1,0.2954,52,94.84,27
SMMLCK,1.4763,16,94.76,28
STLK3,-1.7001,169,94.56,29
HGK,-0.0331,62,94.49,30
PKG2,2.1806,6,94.26,31
DAPK3,1.4122,18,94.18,32
SMG1,1.0805,26,94.09,33
NEK4,-0.0793,63,94.06,34
TAK1,-0.7412,104,93.88,35
MEK1,-0.2709,74,93.76,36
PHKG2,0.7247,36,93.51,37
ASK1,-1.2382,137,92.98,38
SKMLCK,1.5986,13,92.77,39
CHK2,1.842,10,92.53,40
CAMK4,1.2594,21,91.97,41
AURB,1.3405,20,91.77,42
MYLK4,1.5249,14,91.7,43
DRAK1,0.4408,46,91.66,44
PKACA,1.5115,15,91.42,45
CAMK1A,1.3797,19,91.31,46
NEK1,-0.6933,102,91.16,47
GAK,-0.4646,88,90.59,48
DCAMKL2,0.9022,33,90.48,49
MAP3K15,-0.7513,105,90.43,50
BIKE,-1.1566,131,90.29,51
PAK6,0.6637,37,89.99,52
CRIK,0.4634,44,89.98,53
PKN1,0.2791,53,89.83,54
MYO3B,-1.4134,150,89.49,55
DAPK2,1.158,23,88.89,56
AKT1,0.9198,32,88.78,57
MST4,0.557,41,88.57,58
SSTK,0.2962,51,88.53,59
SGK3,1.1483,24,88.51,60
WNK3,0.4199,48,88.49,61
PKCE,0.103,59,88.39,62
PKN2,0.5492,42,88.13,63
MEK5,-0.8539,111,87.98,64
TAO3,-0.1709,67,87.48,65
CAMK1D,0.933,30,87.42,66
