index,Score,Score Rank,Percentile,Percentile Rank
ATR,3.1986,1,99.38,1
DNAPK,3.0737,2,98.33,2
NEK7,1.7416,6,98.29,3
TLK2,2.2004,4,98.07,4
ATM,2.8249,3,97.88,5
SMG1,1.7473,5,97.47,6
ULK2,0.7468,12,95.23,7
NEK6,1.2483,7,95.07,8
PRPK,0.5621,14,94.81,9
CHAK2,1.1316,9,94.66,10
ULK1,0.183,20,94.66,10
MEK1,-0.2065,29,94.4,12
TLK1,0.6554,13,94.11,13
NEK2,0.8341,11,92.85,14
DSTYK,1.1583,8,92.82,15
HUNK,0.3884,16,92.2,16
PDHK1,0.3758,17,91.4,17
NEK9,0.4246,15,90.53,18
GRK4,0.9568,10,88.94,19
BCKDK,-0.2765,31,88.32,20
GCN2,-0.1651,27,87.47,21
STK33,-0.6732,45,87.14,22
VRK2,-1.0737,59,86.4,23
PDHK4,0.1412,22,85.97,24
DRAK1,-0.1577,26,85.82,25
CHAK1,-0.214,30,84.95,26
CK1A,0.0355,23,83.98,27
ACVR2A,0.1995,18,83.13,28
VRK1,-2.037,109,83.02,29
MLK1,-0.2897,33,82.95,30
PLK1,-0.0297,24,82.7,31
FAM20C,-0.5471,38,82.37,32
TTBK2,-0.2865,32,80.92,33
CAMK2G,0.1965,19,79.2,34
RIPK2,-2.2627,119,79.15,35
GRK7,-0.8191,53,78.79,36
MLK4,-1.2786,70,78.33,37
PLK2,-0.6403,42,78.07,38
NIM1,-0.7621,50,77.43,39
MEK2,-2.5705,136,76.78,40
ZAK,-1.4872,79,76.74,41
ALK2,-0.5443,37,76.66,42
ULK3,-1.5508,85,76.64,43
GRK6,0.1581,21,76.05,44
NEK5,-1.1541,64,75.71,45
PLK3,-0.4984,35,75.67,46
GRK5,-0.0838,25,74.95,47
RIPK1,-0.7359,48,74.28,48
PLK4,-2.2407,117,73.76,49
STLK3,-4.2127,241,73.32,50
MLK3,-1.0736,58,73.1,51
BMPR1A,-1.1374,62,72.56,52
WNK4,-1.1391,63,71.86,53
CK1G1,-0.9649,54,71.73,54
TTBK1,-1.9061,104,71.55,55
MEKK3,-1.391,75,71.33,56
CAMKK1,-2.047,110,71.16,57
NEK4,-1.9614,106,71.01,58
EEF2K,-2.3774,126,70.93,59
CK1D,-1.0327,56,70.25,60
WNK2,-0.6511,43,69.88,61
ANKRD3,-0.9688,55,69.8,62
NEK3,-2.3197,123,68.71,63
CK2A1,-2.5972,139,68.49,64
WNK1,-0.7616,49,68.42,65
MEKK2,-1.6469,92,68.33,66
BMPR2,-0.1799,28,68.28,67
CAMK2B,-0.5474,39,68.12,68
CK1G3,-1.1125,61,68.01,69
IRE1,-1.5192,82,67.3,70
RIPK3,-1.4858,78,66.98,71
PERK,-1.693,93,66.66,72
NEK8,-2.1745,113,66.0,73
MAPKAPK5,-2.0996,112,65.87,74
GRK3,-0.5432,36,65.74,75
CK1G2,-1.2833,71,65.05,76
NEK1,-2.5491,134,64.97,77
ACVR2B,-1.3231,73,62.9,78
OSR1,-3.4316,193,62.9,78
MLK2,-1.1064,60,62.35,80
MEKK1,-1.8869,101,61.58,81
P38D,-0.6842,46,61.44,82
TAK1,-3.2093,179,60.53,83
CK1E,-0.613,41,60.48,84
CAMK2D,-1.1698,66,60.03,85
SNRK,-3.1422,175,60.03,85
WNK3,-1.5243,83,59.64,87
MARK1,-2.7141,146,59.04,88
GRK1,-0.781,51,59.03,89
HRI,-1.9312,105,58.65,90
CK2A2,-3.4212,192,58.64,91
PKCD,-1.5688,88,58.53,92
MARK2,-2.6138,140,57.52,93
CAMK1B,-0.592,40,57.51,94
MARK4,-1.7067,95,57.44,95
P90RSK,-1.5086,81,56.49,96
ALK1,-1.0451,57,56.21,97
COT,-0.4488,34,55.49,98
PKCH,-2.7079,144,54.64,99
IRAK1,-2.9577,161,54.4,100
BMPR1B,-1.4659,77,53.06,101
CAMK1G,-3.0025,163,52.97,102
DLK,-1.1574,65,52.88,103
MYO3B,-4.3481,248,52.72,104
IRAK4,-2.5807,137,52.57,105
BRAF,-2.2199,116,51.28,106
TGFBR1,-1.2594,69,50.74,107
ERK7,-2.5247,132,50.6,108
MNK2,-2.1977,115,50.6,108
CAMKK2,-3.6209,210,50.58,110
P70S6KB,-1.9052,103,50.57,111
PKCI,-3.2749,183,50.1,112
PAK6,-3.5016,197,49.87,113
SSTK,-3.4818,196,49.42,114
MTOR,-0.7064,47,49.34,115
TGFBR2,-2.1958,114,49.23,116
CDK13,-1.2559,68,49.21,117
IKKB,-1.5558,86,49.12,118
PINK1,-1.5982,91,48.95,119
PKCT,-3.5432,201,48.41,120
TSSK2,-2.2886,120,48.16,121
PHKG2,-4.5041,253,48.11,122
GRK2,-0.7889,52,47.64,123
CDK19,-2.5035,130,46.64,124
CDK8,-2.094,111,46.61,125
DAPK1,-3.3659,190,46.57,126
PKR,-1.9725,107,46.44,127
