index,Score,Score Rank,Percentile,Percentile Rank
VRK2,-0.2796,19,95.48,1
GRK1,1.4753,1,94.24,2
CAMKK2,-0.7639,35,93.2,3
ASK1,-1.2712,47,92.83,4
GRK4,0.9156,3,88.6,5
FAM20C,0.5193,7,87.79,6
TGFBR1,1.0917,2,87.46,7
ALK2,0.6393,6,87.31,8
VRK1,-1.6762,58,87.2,9
GRK5,0.7546,4,85.31,10
STLK3,-3.215,129,85.07,11
BMPR1A,0.3626,8,84.92,12
BRAF,-0.7248,33,84.9,13
ALK4,0.09,13,84.78,14
CK2A1,-0.1052,15,84.69,15
CK2A2,-0.3251,21,83.23,16
BMPR1B,0.6983,5,83.2,17
TAK1,-1.956,68,82.68,18
GRK7,-0.5151,26,81.4,19
CAMK2G,0.3206,9,81.22,20
ALPHAK3,-1.6806,59,81.21,21
MEKK6,-2.4358,89,80.92,22
YANK2,-0.5351,27,80.51,23
CAMK2D,0.1908,10,80.11,24
CAMKK1,-1.5584,51,79.88,25
CK1D,-0.2333,17,79.66,26
DLK,-0.2857,20,79.54,27
PLK2,-0.6809,32,77.7,28
ACVR2A,-0.4206,24,76.57,29
GRK6,0.1806,11,76.35,30
CAMK2B,0.0919,12,75.42,31
ACVR2B,-0.5811,30,74.44,32
GAK,-1.9375,67,73.58,33
SSTK,-1.6554,56,71.8,34
SMG1,-1.2207,45,70.87,35
MAP3K15,-2.1821,76,70.79,36
MINK,-2.5959,93,69.98,37
TLK2,-0.9436,38,69.85,38
TSSK2,-0.893,36,69.62,39
PLK3,-1.0368,41,68.2,40
IKKB,-0.603,31,68.04,41
BIKE,-3.4873,139,67.94,42
IKKA,-1.0705,42,67.94,42
ALK7,-0.2275,16,67.36,44
GRK3,-0.4686,25,67.25,45
YANK3,-0.5747,29,65.35,46
JNK1,-0.2522,18,64.56,47
JNK3,-0.4112,22,63.07,48
MEKK3,-1.7793,64,62.3,49
ZAK,-2.2963,83,60.86,50
CAMK2A,-0.8968,37,60.72,51
HGK,-2.7561,106,59.82,52
PLK1,-1.4146,48,59.77,53
PKR,-1.5421,50,59.28,54
MST2,-3.0644,117,58.63,55
IRAK1,-2.7049,102,58.53,56
MAPKAPK2,-1.7881,65,58.02,57
JNK2,-0.9817,39,56.35,58
AAK1,-4.6274,202,56.31,59
MARK2,-2.6942,99,56.21,60
CK1G3,-1.7163,61,55.65,61
EEF2K,-3.186,126,55.29,62
MPSK1,-1.9653,70,55.03,63
TTBK1,-3.1097,120,54.81,64
