index,Score,Score Rank,Percentile,Percentile Rank
PAK6,2.3594,1,95.9,1
NIM1,1.2664,2,95.76,2
PAK4,1.0869,3,93.58,3
PAK5,0.9678,4,92.54,4
MASTL,0.0442,13,90.75,5
PRPK,0.3762,8,89.66,6
YSK1,-1.1847,95,89.25,7
BRAF,-0.4692,34,88.65,8
PLK4,-1.0604,84,86.62,9
NDR1,0.4099,7,85.35,10
PAK3,0.164,10,85.32,11
BCKDK,-0.5594,45,85.12,12
CK1G1,-0.0738,20,84.71,13
LKB1,-0.837,65,84.46,14
TTBK1,-0.8268,61,84.35,15
MST3,-0.5647,47,84.29,16
MPSK1,0.0421,14,84.24,17
TTBK2,-0.0671,18,84.1,18
AKT3,-0.5554,44,83.28,19
RSK2,0.5802,6,82.74,20
AMPKA1,0.2267,9,82.65,21
HUNK,-0.4526,33,82.57,22
AMPKA2,0.1236,12,81.78,23
SIK,-0.5287,38,81.3,24
IRAK1,-1.186,96,81.17,25
WNK1,0.1316,11,81.17,25
PAK2,-0.5323,39,81.05,27
ULK2,-0.4703,35,80.89,28
PAK1,-0.2428,26,80.82,29
QIK,-0.5444,42,80.76,30
DNAPK,-0.1367,22,80.68,31
RSK3,-0.1156,21,80.23,32
RIPK3,-0.6493,53,79.99,33
MARK4,-0.3586,31,79.8,34
SGK3,-0.1794,23,79.67,35
PKG1,-2.2474,194,79.43,36
PKACB,-0.5594,45,79.42,37
NUAK1,-0.7478,57,79.42,37
CRIK,-1.4476,122,79.15,39
NEK4,-1.4641,123,79.1,40
PKN1,-1.465,124,78.78,41
MRCKB,-1.1333,89,78.59,42
P90RSK,-0.0454,17,78.2,43
MEKK2,-1.2059,100,77.92,44
COT,0.5963,5,77.7,45
IRAK4,-0.8287,62,77.69,46
ULK1,-1.391,110,77.36,47
HGK,-1.8051,152,77.25,48
NEK3,-1.7528,146,77.2,49
AKT1,-1.0261,77,76.79,50
RIPK1,-0.5736,48,76.77,51
PHKG2,-2.035,171,75.76,52
QSK,-1.0187,76,75.57,53
AKT2,-0.8287,62,75.39,54
MEKK3,-1.214,101,75.04,55
PKN2,-0.7642,59,75.01,56
PKCT,-1.4234,117,74.91,57
MAP3K15,-1.9631,162,74.48,58
P70S6K,-1.4438,121,74.48,58
PKACA,-1.7403,144,74.48,58
DMPK1,-2.1665,184,74.16,61
MELK,-0.8392,66,73.9,62
ALK4,-0.4866,37,73.88,63
PKG2,-1.4414,119,73.74,64
SGK1,-1.2301,103,73.72,65
PKACG,-1.032,81,73.66,66
PIM2,-0.8296,64,73.48,67
NEK1,-2.078,177,73.4,68
CAMKK2,-2.565,215,73.38,69
RAF1,-0.2895,29,73.33,70
AURC,-1.4661,125,73.11,71
CK1A2,0.0236,15,72.63,72
PKCG,-1.3448,109,72.24,73
P70S6KB,-0.5541,43,72.14,74
MRCKA,-1.8332,154,71.85,75
WNK4,-1.1418,91,71.82,76
STK33,-1.9378,159,71.69,77
