index,Score,Score Rank,Percentile,Percentile Rank
RAF1,2.2487,15,99.33,1
CK1A2,2.3139,13,99.02,2
CK1A,2.2438,16,98.66,3
MARK3,3.1806,5,98.42,4
SSTK,2.9394,6,98.1,5
AMPKA2,3.4555,4,97.92,6
QSK,2.8744,7,97.68,7
MARK4,2.4332,10,97.67,8
AURC,4.1067,1,97.63,9
AURA,3.7711,2,97.48,10
AURB,3.687,3,97.26,11
TBK1,1.6855,28,97.25,12
AMPKA1,2.7996,8,97.16,13
IKKE,1.494,36,96.63,14
CK1G1,1.4736,37,96.49,15
MARK2,1.9849,20,96.03,16
LOK,0.5527,69,96.0,17
MARK1,1.8109,24,95.9,18
TSSK2,2.0318,19,95.59,19
CK1G3,1.606,31,95.41,20
TSSK1,2.2025,17,95.41,20
PAK1,2.279,14,95.04,22
PAK4,1.6414,30,94.96,23
PAK5,1.8296,23,94.96,23
PAK2,1.9142,22,94.79,25
SIK,1.9147,21,94.45,26
PKACB,2.6338,9,94.39,27
MST4,1.4417,38,94.35,28
HPK1,0.1093,86,94.3,29
PKACG,2.318,12,94.24,30
TSSK4,2.1565,18,94.19,31
PKACA,2.3373,11,94.15,32
PAK3,1.7772,26,94.0,33
NIM1,0.8355,52,93.53,34
KHS1,-0.0346,96,93.13,35
BRSK1,1.1217,44,92.9,36
CAMLCK,1.7066,27,92.62,37
PKG2,1.6446,29,92.61,38
CK1G2,1.0187,48,92.46,39
BRSK2,0.7412,56,92.43,40
PAK6,1.1515,43,92.17,41
KHS2,-0.1994,111,92.17,41
ROCK1,0.4856,74,92.03,43
MRCKB,1.1989,42,91.93,44
PKG1,0.6495,62,91.87,45
PRKX,1.7912,25,91.86,46
ATR,0.6401,64,91.83,47
QIK,0.8143,53,91.74,48
MYLK4,1.5123,35,91.66,49
MRCKA,1.0792,45,91.62,50
ROCK2,0.6082,66,91.25,51
TSSK3,1.5188,34,90.77,52
RSK3,1.5541,33,90.49,53
WNK2,0.9904,49,90.48,54
AKT3,1.0422,46,90.37,55
AKT2,1.5847,32,89.97,56
MINK,-0.9653,170,89.9,57
MST3,-0.0268,95,89.8,58
MNK1,0.6409,63,89.49,59
SLK,-0.7039,149,89.36,60
SKMLCK,0.6718,60,88.68,61
NEK2,0.3721,77,88.58,62
CDC7,0.7102,57,88.5,63
PDHK4,0.2312,81,88.11,64
NIK,0.8044,54,88.01,65
HGK,-0.9356,168,87.98,66
CHAK1,0.0788,89,87.94,67
DMPK1,-0.3456,122,87.89,68
MSK1,1.0378,47,87.7,69
HUNK,-0.0751,100,87.54,70
PDHK1,0.0773,90,87.05,71
NEK4,-0.8532,161,87.01,72
CAMK1B,1.2392,41,86.92,73
SMG1,-0.1674,106,86.85,74
TNIK,-0.9129,164,86.85,74
PHKG2,-0.6345,142,86.67,76
AKT1,0.488,73,86.67,76
NDR1,0.5375,70,86.31,78
GCK,-0.8979,163,86.29,79
CK1E,0.4546,75,86.14,80
MNK2,0.5607,68,86.11,81
PRKD3,0.7561,55,85.98,82
MEK1,-0.7245,152,85.96,83
CRIK,-0.3897,128,85.93,84
WNK1,0.5318,71,85.85,85
NUAK2,0.6766,59,85.71,86
DAPK3,-0.2614,114,85.61,87
SNRK,-0.9526,169,85.47,88
PKCI,-0.3588,125,85.42,89
PKCE,-0.3454,121,85.41,90
SGK1,0.6313,65,85.37,91
PHKG1,-0.3232,119,84.66,92
DNAPK,0.2123,82,84.59,93
PRKD2,0.7031,58,84.55,94
MSK2,0.1004,87,84.09,95
MYO3A,-2.3742,249,84.03,96
RSK4,0.4014,76,83.83,97
P70S6KB,0.6039,67,83.78,98
DAPK2,0.6589,61,83.58,99
CLK4,1.3828,40,83.49,100
PKCT,-0.5352,137,83.32,101
SGK3,0.3072,79,83.31,102
NUAK1,-0.3592,126,82.93,103
DAPK1,-0.3865,127,82.85,104
TGFBR2,-0.4049,129,82.54,105
PKCH,-0.5493,138,82.4,106
MEK2,-2.264,242,82.39,107
PLK2,-0.1426,104,82.32,108
PKCD,0.0631,91,82.3,109
PKN2,-0.1853,108,81.7,110
P70S6K,-0.5135,135,81.56,111
PKCZ,-0.2004,112,81.54,112
PLK3,0.0074,94,81.49,113
CAMK1D,-0.1861,109,81.36,114
IRE2,-0.6841,145,81.15,115
CAMK1A,-0.8413,160,81.05,116
WNK4,-0.4857,132,81.03,117
RSK2,0.3485,78,80.9,118
MYO3B,-2.4231,252,80.68,119
CAMK4,-0.5083,134,80.34,120
P90RSK,0.166,83,80.27,121
TLK1,-0.8655,162,80.23,122
MELK,-0.264,115,80.1,123
CLK1,0.9084,50,80.0,124
CLK3,0.8822,51,79.98,125
DCAMKL1,0.0827,88,79.9,126
CLK2,1.4341,39,79.85,127
WNK3,-0.3297,120,79.8,128
PKCG,-0.6886,146,79.79,129
MST1,-1.4351,191,79.6,130
TLK2,-0.3533,123,79.46,131
YSK1,-2.1035,236,79.45,132
TAO3,-0.7795,156,79.18,133
PKCB,-0.7266,153,79.07,134
PIM2,-0.2683,116,79.0,135
CAMK1G,-0.9292,165,78.73,136
PRPK,0.1468,84,78.55,137
PIM3,0.2745,80,78.15,138
SMMLCK,-0.984,171,78.08,139
RIPK3,-0.7983,157,77.87,140
PKCA,-0.6984,148,77.63,141
CHAK2,-0.4644,131,77.26,142
NEK11,-1.6185,199,77.07,143
IKKB,-0.1004,102,77.0,144
LKB1,-1.3357,186,76.94,145
PIM1,0.0371,92,76.59,146
YSK4,-1.1432,177,76.38,147
CHK1,-0.2767,117,76.16,148
MST2,-2.1431,238,75.9,149
PRKD1,0.0117,93,75.28,150
TAO1,-2.7698,264,74.82,151
IRE1,-1.0813,173,74.33,152
IKKA,-0.714,151,73.96,153
DCAMKL2,-1.0556,172,73.41,154
ALK7,0.1192,85,73.4,155
ULK3,-1.8492,213,72.66,156
TTK,-3.2384,278,72.46,157
GRK3,-0.1932,110,72.39,158
STK33,-1.9674,221,71.27,159
SBK,-1.141,176,71.03,160
NDR2,-0.5045,133,71.01,161
BCKDK,-1.506,193,70.69,162
PLK4,-2.4998,255,70.32,163
PKN1,-2.3428,246,70.31,164
MEK5,-1.6185,199,69.76,165
GRK2,-0.1509,105,69.72,166
TAO2,-1.9675,222,69.65,167
NEK8,-2.0085,224,69.19,168
KIS,-0.0434,98,68.92,169
NEK1,-2.3488,247,68.63,170
GSK3B,0.497,72,68.04,171
BUB1,-2.0729,230,67.71,172
CDK5,-0.0388,97,67.18,173
IRAK4,-1.6199,201,66.98,174
ATM,-0.9303,166,66.81,175
CK1D,-1.2995,185,66.57,176
BMPR1B,-0.7736,155,66.5,177
YANK3,-0.5714,140,65.43,178
MEKK6,-3.4847,287,65.13,179
PASK,-1.7652,211,64.98,180
ALK4,-0.8066,158,64.38,181
BMPR2,-0.2452,113,64.22,182
PBK,-3.1435,274,64.22,182
MTOR,-0.0688,99,64.22,182
ACVR2A,-1.2154,180,64.1,185
