Score,Score Rank,Percentile,Percentile Rank
-2.1255,205,44.81,263
-2.1776,208,44.43,264
-2.9446,243,42.71,265
-3.3645,262,42.67,266
-1.7162,171,42.28,267
-4.0769,283,42.13,268
-4.7121,302,41.8,269
-1.6217,165,41.27,270
-4.1874,289,40.89,271
-3.0142,246,40.86,272
-1.5565,161,40.82,273
-2.0847,201,40.68,274
-3.1327,253,40.21,275
-4.0508,281,39.24,276
-4.2277,290,39.11,277
-4.9566,306,38.7,278
-2.3297,215,38.67,279
-3.8131,274,37.85,280
-3.252,256,37.76,281
-3.1238,252,36.58,282
-3.9413,278,35.6,283
-1.2051,134,34.98,284
-2.5822,227,34.68,285
-4.5081,295,33.06,286
-4.2619,292,32.09,287
-4.2455,291,31.5,288
-4.5501,297,31.24,289
-2.4862,222,30.66,290
-2.613,230,30.58,291
-2.9843,245,30.56,292
-3.2644,258,30.38,293
-3.4306,264,29.9,294
-1.2837,141,29.68,295
-4.6656,300,29.57,296
-2.2244,212,28.88,297
-1.6098,164,28.83,298
-5.392,308,28.75,299
-4.5386,296,28.21,300
-2.9319,242,27.5,301
-4.9112,305,27.05,302
-4.0409,280,25.38,303
-3.8368,275,24.73,304
-4.675,301,23.24,305
-3.7326,273,16.7,306
-6.84,310,16.63,307
-3.877,277,16.41,308
-6.0816,309,16.08,309
-4.8371,303,13.04,310
