Score,Score Rank,Percentile,Percentile Rank
4.7073,1,99.92,1
3.5862,3,99.77,2
4.0661,2,99.33,3
2.7792,4,97.82,4
1.6122,7,96.95,5
1.9275,5,96.15,6
1.3254,9,95.14,7
0.847,14,94.09,8
0.8007,15,93.89,9
0.8838,13,92.09,10
0.6442,18,91.09,11
0.1298,31,90.7,12
0.3444,25,90.13,13
1.2246,11,89.48,14
1.2478,10,87.19,15
-0.139,38,85.15,16
-0.2699,43,84.95,17
0.0058,34,84.94,18
0.2115,28,83.1,19
-0.2389,41,81.34,20
0.2468,27,81.03,21
1.7825,6,80.45,22
-0.0539,36,80.3,23
-1.8705,121,79.08,24
0.1642,30,78.55,25
0.0234,33,78.22,26
-0.6225,55,78.02,27
-1.001,73,77.9,28
-2.4277,160,77.32,29
-1.5523,105,77.01,30
1.1236,12,76.87,31
-0.4133,47,74.27,32
0.5627,19,73.2,33
0.2562,26,73.05,34
-0.5495,52,73.04,35
1.5552,8,73.0,36
-0.375,46,72.78,37
-0.3703,45,72.37,38
0.1727,29,71.8,39
-1.0951,80,71.7,40
0.7555,17,71.66,41
-0.8359,64,71.64,42
-0.234,40,71.04,43
0.0342,32,71.04,43
-0.8472,66,70.79,45
-0.8389,65,70.65,46
0.3655,24,70.64,47
-1.2184,85,70.32,48
-0.063,37,70.25,49
0.5351,20,70.23,50
-0.4864,49,69.95,51
-0.797,62,69.95,51
-1.4639,95,69.65,53
-1.5255,103,69.57,54
-1.6261,110,69.28,55
-1.062,77,68.88,56
-1.9238,125,68.75,57
-2.127,129,68.64,58
-1.4846,98,68.54,59
-2.3102,148,68.42,60
0.5266,22,67.87,61
-1.7257,114,67.7,62
-0.9238,70,67.58,63
0.7613,16,67.46,64
-1.0537,75,66.61,65
-2.9046,189,66.54,66
-0.7538,60,66.15,67
-0.5903,54,65.95,68
-3.6734,240,65.91,69
0.5349,21,65.85,70
-0.8871,68,65.63,71
-0.7833,61,65.28,72
-0.2437,42,65.26,73
-0.7502,59,64.9,74
-3.175,209,64.72,75
-1.3311,89,64.54,76
-2.2128,141,64.39,77
-1.4744,97,64.36,78
-2.4077,158,64.34,79
-0.6397,57,64.21,80
-2.212,140,64.0,81
-1.5248,102,63.98,82
-2.3151,149,63.97,83
-0.487,50,63.95,84
-2.4447,162,63.62,85
-3.509,228,63.5,86
-1.4439,93,62.96,87
-0.6246,56,62.74,88
-1.7974,119,62.55,89
-0.0165,35,62.4,90
-1.1239,83,62.2,91
-1.7653,117,61.74,92
-1.4424,92,61.61,93
-1.4403,91,61.18,94
-1.5466,104,60.93,95
-0.4276,48,60.84,96
-0.9074,69,60.5,97
-2.1824,136,60.49,98
-1.5071,100,60.47,99
-1.0195,74,59.71,100
-2.3851,156,59.32,101
-1.799,120,59.23,102
-1.2126,84,59.2,103
-2.9623,193,59.16,104
-1.3278,88,58.7,105
-1.0787,79,58.6,106
-2.2642,144,58.58,107
-1.8864,122,58.26,108
-2.4558,163,58.11,109
-2.6441,176,57.94,110
-1.2429,87,57.91,111
